order_id,customer_id,order_time,country,device,source,payment_method,discount_pct,gross_revenue,discount_amount,net_revenue,order_lines,total_units,total_product_cost,gross_profit_before_discount,net_profit,net_margin
6964,7639,2024-02-17 06:18:16,IN,mobile,organic,cod,20.00,450.80,90.16,360.64,4,4,249.22,201.58,111.42,0.308951
6965,8700,2025-06-29 22:49:58,JP,desktop,organic,card,0.00,8.55,0.00,8.55,1,1,4.84,3.71,3.71,0.433918
6966,16226,2023-02-09 09:26:00,MX,mobile,organic,card,0.00,197.84,0.00,197.84,2,2,138.32,59.52,59.52,0.300849
6967,17445,2023-03-08 23:12:30,FR,mobile,paid,card,20.00,38.33,7.67,30.66,2,2,27.59,10.74,3.07,0.100130
6968,8431,2020-09-15 01:21:44,MX,desktop,paid,card,0.00,60.44,0.00,60.44,1,1,37.72,22.72,22.72,0.375910
6969,4698,2023-05-12 03:04:20,US,desktop,organic,card,0.00,79.62,0.00,79.62,1,1,57.42,22.20,22.20,0.278824
6970,2044,2021-05-16 14:56:31,FR,mobile,organic,cod,10.00,81.13,8.11,73.02,1,1,53.13,28.00,19.89,0.272391
6971,15579,2021-09-05 05:13:02,SE,desktop,social,card,10.00,140.74,14.07,126.67,1,1,76.57,64.17,50.10,0.395516
6972,19518,2024-11-25 15:10:38,US,mobile,paid,paypal,0.00,29.12,0.00,29.12,1,1,19.02,10.10,10.10,0.346841
6973,17454,2021-12-01 17:37:45,BR,mobile,referral,cod,0.00,17.33,0.00,17.33,1,1,9.05,8.28,8.28,0.477784
6974,14354,2024-02-20 15:32:14,US,mobile,referral,card,0.00,556.06,0.00,556.06,2,4,415.94,140.12,140.12,0.251987
6975,14545,2024-05-19 23:46:19,GB,desktop,organic,paypal,20.00,32.18,6.44,25.74,1,1,22.43,9.75,3.31,0.128594
6976,5855,2024-05-27 08:43:50,BR,mobile,direct,card,0.00,24.41,0.00,24.41,2,2,16.56,7.85,7.85,0.321590
6977,15784,2020-01-08 04:31:44,GB,desktop,social,card,5.00,227.10,11.36,215.74,1,2,132.88,94.22,82.86,0.384073
6978,18428,2023-07-11 08:30:03,US,mobile,direct,wallet,15.00,282.60,42.39,240.21,2,3,153.97,128.63,86.24,0.359019
6979,15774,2023-05-17 04:45:35,AE,desktop,paid,card,5.00,177.15,8.86,168.29,1,3,113.52,63.63,54.77,0.325450
6980,5802,2022-05-03 11:06:42,ES,desktop,email,paypal,10.00,43.63,4.36,39.27,1,1,27.12,16.51,12.15,0.309396
6981,11047,2023-02-18 17:04:13,SG,mobile,email,paypal,20.00,73.36,14.67,58.69,2,2,47.07,26.29,11.62,0.197989
6982,19528,2025-10-28 05:33:50,MX,desktop,direct,wallet,20.00,47.41,9.48,37.93,1,1,30.27,17.14,7.66,0.201951
6983,10471,2021-02-18 14:22:27,DE,desktop,organic,paypal,20.00,99.28,19.86,79.42,2,2,65.46,33.82,13.96,0.175774
6984,5735,2024-12-09 10:26:26,AU,mobile,organic,wallet,0.00,77.63,0.00,77.63,1,1,58.69,18.94,18.94,0.243978
6985,11042,2025-01-01 04:41:14,SG,mobile,email,card,0.00,214.47,0.00,214.47,3,3,144.32,70.15,70.15,0.327085
6986,5077,2025-07-26 13:58:08,AU,desktop,organic,card,0.00,56.62,0.00,56.62,2,2,39.87,16.75,16.75,0.295832
6987,15793,2021-01-08 13:01:44,PL,desktop,referral,wallet,0.00,279.83,0.00,279.83,2,2,204.92,74.91,74.91,0.267698
6988,17291,2024-08-31 07:30:16,AU,mobile,direct,card,5.00,161.30,8.07,153.23,2,2,93.48,67.82,59.75,0.389937
6989,7062,2021-12-04 00:48:42,US,mobile,social,card,0.00,401.10,0.00,401.10,3,6,243.41,157.69,157.69,0.393144
6990,8596,2020-07-17 15:58:41,ES,desktop,organic,paypal,10.00,145.58,14.56,131.02,2,2,81.93,63.65,49.09,0.374676
6991,9471,2025-04-28 02:30:52,SE,desktop,social,paypal,0.00,160.67,0.00,160.67,3,3,87.66,73.01,73.01,0.454410
6992,13018,2023-04-05 07:16:12,JP,mobile,organic,wallet,10.00,77.72,7.77,69.95,1,1,59.39,18.33,10.56,0.150965
6993,11649,2020-03-26 18:12:01,FR,mobile,organic,card,20.00,112.18,22.44,89.74,1,1,65.19,46.99,24.55,0.273568
6994,3486,2024-05-19 13:49:07,US,desktop,organic,card,20.00,44.66,8.93,35.73,1,1,24.23,20.43,11.50,0.321858
6995,16138,2024-07-10 07:37:02,IN,desktop,organic,card,0.00,146.54,0.00,146.54,2,2,104.56,41.98,41.98,0.286475
6996,3476,2024-11-03 14:50:08,AU,desktop,organic,card,0.00,106.14,0.00,106.14,3,3,79.01,27.13,27.13,0.255606
6997,6652,2023-10-23 16:12:27,FR,desktop,direct,paypal,10.00,20.73,2.07,18.66,1,1,12.24,8.49,6.42,0.344051
6998,6436,2022-02-25 17:37:50,US,desktop,organic,card,0.00,161.02,0.00,161.02,1,1,119.94,41.08,41.08,0.255124
6999,4305,2024-05-03 16:04:32,FR,mobile,social,cod,0.00,75.09,0.00,75.09,1,1,53.04,22.05,22.05,0.293648
7000,17295,2025-09-10 15:23:29,IN,tablet,email,wallet,0.00,21.48,0.00,21.48,1,1,13.41,8.07,8.07,0.375698
7001,13625,2022-01-03 04:59:05,BR,tablet,organic,card,20.00,49.91,9.98,39.93,1,1,30.53,19.38,9.40,0.235412
7002,7000,2024-12-02 01:55:56,FR,desktop,email,card,15.00,107.21,16.08,91.13,3,4,61.10,46.11,30.03,0.329529
7003,17449,2021-03-05 23:11:51,IN,mobile,social,card,0.00,86.21,0.00,86.21,2,2,62.36,23.85,23.85,0.276650
7004,8324,2022-07-30 22:53:57,JP,mobile,organic,paypal,0.00,54.94,0.00,54.94,1,1,41.45,13.49,13.49,0.245541
7005,9004,2022-08-16 06:13:18,JP,desktop,organic,paypal,10.00,49.30,4.93,44.37,2,2,36.63,12.67,7.74,0.174442
7006,10342,2024-10-25 06:47:46,IN,desktop,organic,card,0.00,152.18,0.00,152.18,3,4,99.62,52.56,52.56,0.345380
7007,13659,2025-01-07 15:02:51,JP,mobile,direct,card,5.00,30.84,1.54,29.30,1,1,24.62,6.22,4.68,0.159727
7008,1785,2021-05-29 21:01:45,GB,mobile,organic,paypal,10.00,30.71,3.07,27.64,1,1,21.92,8.79,5.72,0.206946
7009,567,2025-08-12 19:31:11,BR,desktop,social,card,0.00,19.56,0.00,19.56,1,1,12.04,7.52,7.52,0.384458
7010,16930,2024-05-27 09:35:13,FR,mobile,social,wallet,0.00,26.29,0.00,26.29,2,2,18.10,8.19,8.19,0.311525
7011,17655,2025-02-08 09:35:56,DE,mobile,direct,card,0.00,109.49,0.00,109.49,1,1,60.23,49.26,49.26,0.449904
7012,3477,2023-04-21 21:21:46,SE,desktop,email,card,0.00,68.84,0.00,68.84,2,3,45.51,23.33,23.33,0.338902
7013,15123,2021-06-01 17:56:23,AE,tablet,organic,card,0.00,53.41,0.00,53.41,2,7,35.96,17.45,17.45,0.326718
7014,9972,2022-01-27 19:39:24,PL,desktop,direct,card,5.00,187.23,9.36,177.87,2,3,101.09,86.14,76.78,0.431664
7015,1325,2021-01-25 05:58:55,SE,desktop,direct,card,5.00,48.07,2.40,45.67,1,1,24.24,23.83,21.43,0.469236
7016,5656,2023-12-07 08:26:45,BR,mobile,direct,card,10.00,48.07,4.81,43.26,3,3,33.26,14.81,10.00,0.231160
7017,10745,2021-06-30 23:54:46,DE,mobile,organic,card,0.00,36.81,0.00,36.81,1,1,21.82,14.99,14.99,0.407226
7018,15590,2024-06-28 20:31:09,BR,mobile,direct,card,20.00,141.89,28.38,113.51,2,2,92.36,49.53,21.15,0.186327
7019,1251,2024-12-08 06:27:35,BR,desktop,referral,card,20.00,63.55,12.71,50.84,1,1,38.65,24.90,12.19,0.239772
7020,5764,2020-10-26 05:11:19,MX,tablet,direct,card,15.00,231.26,34.69,196.57,1,1,119.40,111.86,77.17,0.392583
7021,16928,2023-08-23 15:44:05,MX,mobile,paid,card,5.00,227.83,11.39,216.44,4,4,139.54,88.29,76.90,0.355295
7022,16875,2023-06-21 18:35:13,US,desktop,direct,paypal,0.00,71.02,0.00,71.02,1,1,44.00,27.02,27.02,0.380456
7023,13553,2023-01-24 17:16:45,BR,tablet,organic,wallet,0.00,233.10,0.00,233.10,3,3,142.13,90.97,90.97,0.390262
7024,5085,2022-05-04 00:59:43,MX,desktop,direct,card,20.00,369.70,73.94,295.76,3,6,251.27,118.43,44.49,0.150426
7025,14289,2024-06-03 01:02:02,SG,mobile,organic,paypal,0.00,61.51,0.00,61.51,1,1,39.95,21.56,21.56,0.350512
7026,15794,2020-03-16 04:55:05,AU,desktop,referral,card,10.00,174.40,17.44,156.96,2,2,112.84,61.56,44.12,0.281091
7027,5692,2024-04-25 06:57:12,SE,desktop,paid,card,10.00,39.90,3.99,35.91,1,1,24.74,15.16,11.17,0.311055
7028,2674,2023-08-27 15:59:02,BR,desktop,organic,paypal,0.00,34.74,0.00,34.74,2,2,26.86,7.88,7.88,0.226828
7029,13086,2020-11-16 22:13:40,US,mobile,organic,card,15.00,195.11,29.27,165.84,4,4,131.85,63.26,33.99,0.204957
7030,13629,2025-07-26 19:09:59,BR,desktop,paid,card,0.00,234.86,0.00,234.86,3,4,143.81,91.05,91.05,0.387678
7031,634,2022-10-01 04:40:10,US,desktop,organic,card,0.00,972.67,0.00,972.67,3,6,508.40,464.27,464.27,0.477315
7032,8597,2025-05-15 19:31:12,BR,mobile,direct,paypal,0.00,140.77,0.00,140.77,2,2,92.96,47.81,47.81,0.339632
7033,6120,2023-08-01 10:03:49,GB,mobile,social,card,0.00,62.00,0.00,62.00,2,6,42.36,19.64,19.64,0.316774
7034,13037,2021-03-20 03:51:31,FR,desktop,email,card,5.00,40.34,2.02,38.32,1,1,29.67,10.67,8.65,0.225731
7035,2007,2025-08-04 01:09:00,MX,mobile,organic,wallet,5.00,209.83,10.49,199.34,2,2,158.84,50.99,40.50,0.203170
7036,8946,2021-07-04 14:20:32,PL,tablet,organic,card,15.00,305.65,45.85,259.80,2,4,209.21,96.44,50.59,0.194727
7037,16624,2021-12-18 12:26:14,AE,mobile,paid,card,10.00,142.92,14.29,128.63,1,1,88.47,54.45,40.16,0.312213
7038,1633,2023-09-12 03:49:26,DE,mobile,organic,card,0.00,285.49,0.00,285.49,3,4,186.87,98.62,98.62,0.345441
7039,16075,2025-04-18 16:59:29,IN,mobile,direct,card,10.00,83.60,8.36,75.24,3,6,50.30,33.30,24.94,0.331473
7040,6036,2024-12-24 23:50:39,NL,mobile,organic,wallet,5.00,138.36,6.92,131.44,1,1,70.24,68.12,61.20,0.465612
7041,13561,2020-11-12 23:33:41,US,mobile,social,card,0.00,381.09,0.00,381.09,3,3,279.46,101.63,101.63,0.266682
7042,15118,2023-12-04 10:09:01,FR,desktop,email,card,5.00,78.80,3.94,74.86,1,1,61.48,17.32,13.38,0.178734
7043,14527,2023-05-08 04:56:24,US,mobile,social,card,0.00,93.09,0.00,93.09,1,1,48.22,44.87,44.87,0.482007
7044,19586,2025-08-02 06:04:58,CA,desktop,direct,card,10.00,349.06,34.91,314.15,3,6,206.63,142.43,107.52,0.342257
7045,17951,2020-02-22 17:59:23,DE,mobile,social,card,0.00,250.91,0.00,250.91,3,5,146.23,104.68,104.68,0.417201
7046,6152,2025-08-21 08:39:59,GB,mobile,organic,wallet,0.00,182.83,0.00,182.83,2,2,107.87,74.96,74.96,0.409998
7047,3751,2024-06-24 00:13:45,MX,desktop,direct,card,0.00,146.30,0.00,146.30,3,3,98.44,47.86,47.86,0.327136
7048,98,2022-01-07 20:17:52,AU,desktop,direct,card,15.00,70.02,10.50,59.52,1,2,51.48,18.54,8.04,0.135081
7049,18686,2023-06-14 12:25:14,CA,mobile,email,card,0.00,174.39,0.00,174.39,2,4,106.84,67.55,67.55,0.387350
7050,16215,2023-03-08 18:40:31,BR,desktop,email,card,0.00,97.95,0.00,97.95,1,1,49.27,48.68,48.68,0.496988
7051,1608,2025-01-18 20:25:33,CA,desktop,email,card,0.00,796.83,0.00,796.83,2,2,529.36,267.47,267.47,0.335668
7052,9747,2024-07-08 12:15:51,MX,mobile,organic,card,20.00,9.27,1.85,7.42,1,1,5.12,4.15,2.30,0.309973
7053,10926,2023-09-21 16:56:49,US,desktop,referral,card,5.00,546.24,27.31,518.93,1,4,410.16,136.08,108.77,0.209604
7054,4907,2021-06-08 19:43:30,US,mobile,paid,card,0.00,37.80,0.00,37.80,1,1,23.46,14.34,14.34,0.379365
7055,12843,2024-09-13 23:29:19,IN,desktop,direct,wallet,0.00,257.89,0.00,257.89,2,2,155.73,102.16,102.16,0.396138
7056,1235,2021-04-21 01:40:11,JP,mobile,referral,card,0.00,4.96,0.00,4.96,1,1,3.72,1.24,1.24,0.250000
7057,7313,2022-03-27 04:21:33,BR,desktop,organic,card,0.00,170.74,0.00,170.74,3,3,115.32,55.42,55.42,0.324587
7058,4788,2025-01-05 07:02:23,US,mobile,email,card,0.00,501.65,0.00,501.65,5,8,320.78,180.87,180.87,0.360550
7059,9415,2020-03-30 14:06:44,DE,mobile,organic,cod,10.00,121.15,12.11,109.04,3,3,82.92,38.23,26.12,0.239545
7060,14873,2022-02-24 12:21:02,MX,mobile,referral,wallet,15.00,9.27,1.39,7.88,1,1,5.12,4.15,2.76,0.350254
7061,9327,2024-01-30 01:53:04,US,mobile,social,paypal,0.00,14.82,0.00,14.82,1,1,11.40,3.42,3.42,0.230769
7062,12808,2022-07-19 15:35:24,FR,desktop,referral,paypal,20.00,306.68,61.34,245.34,3,3,181.36,125.32,63.98,0.260781
7063,7188,2023-06-11 15:19:26,AE,mobile,direct,wallet,5.00,184.09,9.20,174.89,3,3,128.77,55.32,46.12,0.263709
7064,18170,2025-06-17 19:45:51,ES,tablet,direct,card,10.00,65.21,6.52,58.69,1,1,38.25,26.96,20.44,0.348271
7065,16178,2023-01-16 15:53:56,MX,mobile,social,paypal,0.00,61.13,0.00,61.13,1,1,31.01,30.12,30.12,0.492720
7066,16664,2022-03-21 06:47:33,ES,mobile,email,card,10.00,41.84,4.18,37.66,1,1,27.01,14.83,10.65,0.282793
7067,14628,2020-04-17 11:59:51,CA,mobile,direct,paypal,0.00,21.08,0.00,21.08,1,1,16.39,4.69,4.69,0.222486
7068,15370,2022-07-28 15:11:56,DE,mobile,direct,card,15.00,10.60,1.59,9.01,1,1,7.47,3.13,1.54,0.170921
7069,10304,2021-11-15 20:12:45,NL,mobile,direct,card,0.00,479.46,0.00,479.46,2,2,257.12,222.34,222.34,0.463730
7070,2708,2024-12-17 15:36:30,AE,desktop,organic,card,10.00,64.11,6.41,57.70,1,1,45.12,18.99,12.58,0.218024
7071,14131,2025-02-14 20:11:44,SE,mobile,organic,card,0.00,245.51,0.00,245.51,3,3,179.66,65.85,65.85,0.268217
7072,9379,2021-02-05 04:28:07,US,desktop,direct,paypal,15.00,66.05,9.91,56.14,1,1,42.10,23.95,14.04,0.250089
7073,9145,2022-07-22 01:40:30,AE,desktop,direct,card,0.00,139.64,0.00,139.64,2,2,74.42,65.22,65.22,0.467058
7074,17349,2024-03-16 18:11:52,PL,tablet,organic,card,0.00,34.48,0.00,34.48,2,2,24.05,10.43,10.43,0.302494
7075,8936,2021-10-06 06:16:09,IN,mobile,paid,card,10.00,794.16,79.42,714.74,3,9,499.88,294.28,214.86,0.300613
7076,11213,2023-03-10 13:40:40,IN,mobile,organic,card,20.00,57.75,11.55,46.20,2,4,36.80,20.95,9.40,0.203463
7077,18965,2025-06-14 18:20:09,US,desktop,email,card,0.00,179.69,0.00,179.69,4,4,122.60,57.09,57.09,0.317714
7078,16686,2023-05-26 02:31:24,AE,desktop,organic,paypal,20.00,17.69,3.54,14.15,2,2,12.22,5.47,1.93,0.136396
7079,10403,2024-10-28 10:15:29,IN,mobile,paid,card,15.00,14.82,2.22,12.60,1,1,11.40,3.42,1.20,0.095238
7080,1186,2025-06-16 13:36:40,NL,mobile,direct,card,15.00,416.92,62.54,354.38,1,4,209.28,207.64,145.10,0.409447
7081,1266,2020-08-23 16:48:02,US,desktop,organic,card,0.00,26.37,0.00,26.37,1,1,13.30,13.07,13.07,0.495639
7082,13950,2021-04-30 11:42:43,FR,mobile,paid,card,10.00,43.01,4.30,38.71,1,1,31.00,12.01,7.71,0.199173
7083,19504,2023-05-09 21:40:30,US,desktop,organic,card,20.00,36.42,7.28,29.14,1,1,23.48,12.94,5.66,0.194235
7084,7224,2024-03-19 05:48:29,NL,desktop,email,card,5.00,90.39,4.52,85.87,1,1,71.06,19.33,14.81,0.172470
7085,4543,2023-04-23 03:27:15,US,mobile,paid,card,0.00,82.01,0.00,82.01,2,2,45.68,36.33,36.33,0.442995
7086,5751,2022-03-23 14:39:20,US,mobile,organic,paypal,0.00,94.95,0.00,94.95,2,2,57.73,37.22,37.22,0.391996
7087,4651,2021-06-08 19:07:23,PL,mobile,direct,paypal,0.00,103.14,0.00,103.14,1,3,64.23,38.91,38.91,0.377254
7088,2,2025-01-02 02:48:29,IN,mobile,organic,card,10.00,24.28,2.43,21.85,1,1,13.19,11.09,8.66,0.396339
7089,1988,2020-07-14 02:25:01,IN,desktop,paid,card,15.00,284.44,42.67,241.77,2,3,177.74,106.70,64.03,0.264838
7090,1628,2022-03-05 00:15:17,AU,mobile,organic,card,0.00,412.98,0.00,412.98,1,3,229.32,183.66,183.66,0.444719
7091,838,2023-11-20 01:50:42,BR,mobile,email,card,0.00,112.00,0.00,112.00,1,1,87.32,24.68,24.68,0.220357
7092,1645,2024-08-05 11:26:03,GB,desktop,social,card,0.00,201.20,0.00,201.20,3,3,118.97,82.23,82.23,0.408698
7093,5379,2020-01-08 18:18:00,FR,mobile,referral,card,15.00,293.76,44.06,249.70,1,1,151.89,141.87,97.81,0.391710
7094,7649,2022-01-15 17:00:55,GB,mobile,social,paypal,5.00,122.96,6.15,116.81,3,3,75.13,47.83,41.68,0.356819
7095,15671,2023-03-19 07:46:31,ES,mobile,direct,card,0.00,35.49,0.00,35.49,1,1,18.51,16.98,16.98,0.478445
7096,9629,2021-12-06 12:44:09,IN,mobile,referral,card,0.00,101.54,0.00,101.54,1,1,65.51,36.03,36.03,0.354836
7097,11249,2022-11-10 04:22:19,PL,desktop,direct,paypal,5.00,240.99,12.05,228.94,2,2,136.10,104.89,92.84,0.405521
7098,16086,2020-04-23 14:36:56,DE,tablet,organic,card,15.00,48.73,7.31,41.42,1,1,30.02,18.71,11.40,0.275229
7099,10849,2023-08-28 11:03:41,IN,desktop,organic,card,5.00,5.50,0.28,5.22,1,1,3.56,1.94,1.66,0.318008
7100,13738,2023-06-25 19:29:52,IN,desktop,social,card,5.00,187.91,9.40,178.51,2,4,112.29,75.62,66.22,0.370960
7101,17383,2021-06-13 01:43:22,DE,desktop,social,card,15.00,201.76,30.26,171.50,3,3,130.27,71.49,41.23,0.240408
7102,9138,2020-05-07 05:14:19,IN,desktop,social,card,15.00,38.75,5.81,32.94,1,1,27.90,10.85,5.04,0.153005
7103,10542,2024-11-28 04:10:09,US,tablet,paid,card,10.00,18.59,1.86,16.73,1,1,13.99,4.60,2.74,0.163778
7104,16370,2022-04-23 00:47:57,US,mobile,direct,card,10.00,141.42,14.14,127.28,1,3,105.57,35.85,21.71,0.170569
7105,18186,2025-04-13 21:20:59,PL,mobile,direct,paypal,15.00,44.18,6.63,37.55,1,1,23.83,20.35,13.72,0.365379
7106,2658,2023-05-20 04:36:17,AU,mobile,organic,paypal,20.00,72.65,14.53,58.12,1,1,43.06,29.59,15.06,0.259119
7107,17118,2023-02-03 21:01:21,US,mobile,social,card,0.00,87.03,0.00,87.03,1,1,48.77,38.26,38.26,0.439619
7108,12653,2020-08-21 01:30:31,BR,desktop,direct,paypal,0.00,24.63,0.00,24.63,1,1,17.05,7.58,7.58,0.307755
7109,7315,2024-12-05 04:10:29,BR,mobile,paid,card,0.00,52.58,0.00,52.58,1,1,31.65,20.93,20.93,0.398060
7110,1067,2025-09-03 17:06:55,BR,desktop,organic,paypal,15.00,219.53,32.93,186.60,2,2,139.96,79.57,46.64,0.249946
7111,2052,2020-12-27 12:35:11,GB,desktop,direct,card,20.00,126.78,25.36,101.42,2,2,69.72,57.06,31.70,0.312562
7112,12284,2024-05-01 14:07:19,PL,desktop,organic,card,15.00,44.44,6.67,37.77,1,1,29.46,14.98,8.31,0.220016
7113,18731,2020-03-15 17:53:56,MX,desktop,social,card,10.00,244.38,24.44,219.94,3,3,152.38,92.00,67.56,0.307175
7114,13602,2024-06-27 14:17:40,US,mobile,organic,card,15.00,21.48,3.22,18.26,1,1,13.41,8.07,4.85,0.265608
7115,8276,2025-10-12 22:02:12,US,desktop,organic,card,0.00,25.48,0.00,25.48,1,1,18.84,6.64,6.64,0.260597
7116,3073,2025-10-12 01:48:45,BR,mobile,direct,card,15.00,12.49,1.87,10.62,1,1,6.44,6.05,4.18,0.393597
7117,19150,2023-01-12 10:27:22,IN,mobile,email,paypal,5.00,193.47,9.67,183.80,3,3,107.65,85.82,76.15,0.414309
7118,2501,2021-09-05 00:39:32,IN,mobile,social,card,0.00,90.75,0.00,90.75,2,2,50.91,39.84,39.84,0.439008
7119,4927,2020-02-11 06:29:38,AU,mobile,direct,card,20.00,8.79,1.76,7.03,1,1,5.78,3.01,1.25,0.177809
7120,4376,2025-04-20 15:47:47,PL,mobile,organic,card,10.00,276.51,27.65,248.86,4,4,215.50,61.01,33.36,0.134051
7121,3568,2025-03-07 12:22:45,DE,desktop,paid,wallet,0.00,241.14,0.00,241.14,3,6,144.55,96.59,96.59,0.400556
7122,1769,2023-03-11 18:47:44,NL,mobile,direct,card,5.00,127.28,6.36,120.92,2,2,81.18,46.10,39.74,0.328647
7123,7964,2023-10-19 22:05:12,AU,mobile,paid,card,0.00,397.34,0.00,397.34,3,5,298.62,98.72,98.72,0.248452
7124,4206,2023-08-25 09:53:55,SG,desktop,social,paypal,0.00,113.27,0.00,113.27,1,1,82.48,30.79,30.79,0.271828
7125,9182,2023-09-11 03:53:14,SG,desktop,paid,wallet,5.00,771.58,38.58,733.00,3,6,457.89,313.69,275.11,0.375321
7126,15454,2023-10-01 09:53:42,US,desktop,organic,card,5.00,128.88,6.44,122.44,3,3,67.64,61.24,54.80,0.447566
7127,16271,2024-08-22 13:53:15,US,mobile,direct,card,20.00,449.91,89.98,359.93,4,7,290.02,159.89,69.91,0.194232
7128,5231,2022-03-05 12:54:21,IN,mobile,social,card,0.00,121.67,0.00,121.67,1,1,77.14,44.53,44.53,0.365990
7129,10917,2021-01-29 09:17:33,GB,mobile,direct,card,0.00,428.40,0.00,428.40,2,5,248.10,180.30,180.30,0.420868
7130,19605,2023-11-04 06:23:20,GB,mobile,email,wallet,0.00,153.86,0.00,153.86,1,1,107.01,46.85,46.85,0.304498
7131,7322,2021-04-11 10:17:20,SG,mobile,organic,wallet,10.00,138.19,13.82,124.37,1,1,86.23,51.96,38.14,0.306666
7132,940,2020-02-07 16:37:11,FR,mobile,organic,paypal,0.00,41.13,0.00,41.13,2,2,25.41,15.72,15.72,0.382203
7133,4660,2021-05-20 04:08:58,AE,mobile,organic,card,0.00,19.89,0.00,19.89,1,1,15.42,4.47,4.47,0.224736
7134,3924,2022-08-01 04:00:58,ES,tablet,organic,paypal,0.00,58.75,0.00,58.75,2,2,40.15,18.60,18.60,0.316596
7135,15609,2025-05-14 01:01:33,AU,mobile,direct,card,0.00,19.56,0.00,19.56,1,1,12.04,7.52,7.52,0.384458
7136,9027,2021-12-28 15:46:36,CA,desktop,referral,card,0.00,41.84,0.00,41.84,1,1,27.01,14.83,14.83,0.354446
7137,4178,2020-01-12 23:34:44,DE,tablet,paid,card,0.00,66.38,0.00,66.38,2,2,41.99,24.39,24.39,0.367430
7138,4345,2021-10-11 08:05:16,US,tablet,paid,card,20.00,131.39,26.28,105.11,3,3,89.23,42.16,15.88,0.151080
7139,16214,2020-10-19 13:43:36,IN,mobile,referral,card,15.00,511.35,76.70,434.65,2,5,272.95,238.40,161.70,0.372023
7140,9003,2024-06-29 08:09:09,NL,mobile,email,card,0.00,10.64,0.00,10.64,1,1,6.08,4.56,4.56,0.428571
7141,5796,2020-11-25 00:36:30,FR,desktop,referral,card,0.00,64.01,0.00,64.01,2,2,50.20,13.81,13.81,0.215748
7142,18,2021-09-26 00:24:08,IN,mobile,organic,card,0.00,43.04,0.00,43.04,1,1,33.12,9.92,9.92,0.230483
7143,1015,2021-05-23 10:12:05,AU,mobile,referral,paypal,0.00,30.84,0.00,30.84,1,1,24.62,6.22,6.22,0.201686
7144,6769,2025-05-29 10:18:29,IN,desktop,paid,card,0.00,73.55,0.00,73.55,1,1,40.21,33.34,33.34,0.453297
7145,13046,2024-11-09 12:12:11,MX,desktop,organic,paypal,10.00,230.29,23.03,207.26,1,1,127.26,103.03,80.00,0.385989
7146,15436,2024-03-17 19:36:13,IN,mobile,direct,cod,20.00,138.36,27.67,110.69,1,1,83.20,55.16,27.49,0.248351
7147,13033,2023-06-26 13:28:47,DE,mobile,direct,card,0.00,54.58,0.00,54.58,1,1,31.15,23.43,23.43,0.429278
7148,12141,2025-01-22 07:31:19,BR,mobile,social,card,15.00,225.42,33.81,191.61,2,2,125.15,100.27,66.46,0.346850
7149,16737,2022-04-12 01:24:55,DE,mobile,organic,card,5.00,138.36,6.92,131.44,1,1,70.24,68.12,61.20,0.465612
7150,6775,2021-10-17 09:06:53,ZA,mobile,email,card,20.00,151.97,30.39,121.58,1,1,86.07,65.90,35.51,0.292071
7151,19277,2023-10-01 14:43:21,US,mobile,social,wallet,10.00,36.82,3.68,33.14,2,2,20.14,16.68,13.00,0.392275
7152,11198,2025-01-09 14:54:22,BR,desktop,organic,wallet,10.00,94.32,9.43,84.89,1,1,73.15,21.17,11.74,0.138297
7153,16682,2023-05-29 16:07:21,PL,desktop,direct,card,10.00,111.64,11.16,100.48,1,4,83.92,27.72,16.56,0.164809
7154,7928,2023-11-25 00:34:55,NL,desktop,email,paypal,0.00,55.74,0.00,55.74,3,3,35.53,20.21,20.21,0.362576
7155,8308,2024-11-09 17:22:31,JP,mobile,social,paypal,0.00,38.98,0.00,38.98,2,2,24.66,14.32,14.32,0.367368
7156,2677,2022-03-09 02:35:36,CA,desktop,email,card,0.00,118.89,0.00,118.89,2,2,80.69,38.20,38.20,0.321305
7157,4019,2022-01-26 16:11:19,IN,mobile,organic,card,0.00,201.20,0.00,201.20,2,2,119.89,81.31,81.31,0.404125
7158,19814,2022-07-13 04:58:59,AU,desktop,email,paypal,0.00,82.39,0.00,82.39,1,1,61.89,20.50,20.50,0.248817
7159,7542,2025-09-11 03:03:47,GB,desktop,email,card,15.00,163.85,24.58,139.27,2,3,115.53,48.32,23.74,0.170460
7160,15830,2025-08-26 01:29:44,GB,desktop,referral,card,20.00,24.28,4.86,19.42,1,1,13.19,11.09,6.23,0.320803
7161,6417,2022-01-15 21:24:51,BR,desktop,organic,card,5.00,452.57,22.63,429.94,3,6,320.56,132.01,109.38,0.254408
7162,4709,2020-05-08 08:18:58,DE,desktop,email,card,20.00,30.71,6.14,24.57,1,1,21.92,8.79,2.65,0.107855
7163,9526,2020-03-25 16:37:54,GB,mobile,organic,card,0.00,79.06,0.00,79.06,1,1,42.45,36.61,36.61,0.463066
7164,3141,2020-12-03 17:12:12,ES,mobile,email,card,0.00,8.38,0.00,8.38,1,1,6.27,2.11,2.11,0.251790
7165,7159,2025-07-29 22:58:55,BR,mobile,direct,card,10.00,44.18,4.42,39.76,1,1,23.83,20.35,15.93,0.400654
7166,8022,2023-10-20 18:54:39,BR,mobile,paid,paypal,15.00,324.31,48.65,275.66,1,1,182.12,142.19,93.54,0.339331
7167,16603,2020-08-14 00:55:25,PL,mobile,email,card,5.00,73.63,3.68,69.95,1,1,55.78,17.85,14.17,0.202573
