order_id,product_id,category,customer_id,order_time,quantity,gross_item_revenue,item_cost,share_of_order_subtotal,allocated_discount,allocated_net_revenue,net_item_profit,net_item_margin
781,985,Books,11535,2025-07-02 15:43:43,1,44.27,22.90,0.615973,4.42884792,39.84115208,16.94115208,0.425217424586
782,574,Sports,912,2023-03-21 20:22:39,1,34.38,21.41,1.000000,6.88000000,27.50000000,6.09000000,0.221454545455
783,772,Fashion,10671,2023-03-09 11:11:22,1,24.33,14.53,0.126739,1.21669011,23.11330989,8.58330989,0.371357885601
783,789,Fashion,10671,2023-03-09 11:11:22,1,138.46,102.47,0.721259,6.92408189,131.53591811,29.06591811,0.220973240828
783,831,Fashion,10671,2023-03-09 11:11:22,1,21.83,17.22,0.113716,1.09167057,20.73832943,3.51832943,0.169653464223
783,1180,Toys,10671,2023-03-09 11:11:22,1,7.35,5.34,0.038287,0.36755743,6.98244257,1.64244257,0.235224644318
784,983,Books,16700,2025-04-13 02:10:24,1,36.40,26.96,1.000000,1.82000000,34.58000000,7.62000000,0.220358588780
785,1080,Toys,1446,2023-11-09 19:18:22,1,70.77,54.24,1.000000,3.54000000,67.23000000,12.99000000,0.193217313699
786,988,Books,14922,2021-07-26 14:00:15,1,37.65,20.68,0.447948,3.76723974,33.88276026,13.20276026,0.389660115017
786,1004,Books,14922,2021-07-26 14:00:15,1,46.40,37.07,0.552052,4.64276026,41.75723974,4.68723974,0.112249750443
787,424,Beauty,4376,2020-02-06 11:02:38,2,27.30,21.14,0.366492,0.00000000,27.30000000,6.16000000,0.225641025641
787,858,Books,4376,2020-02-06 11:02:38,1,47.19,35.96,0.633508,0.00000000,47.19000000,11.23000000,0.237974147065
788,498,Beauty,3663,2023-07-13 03:58:25,1,88.89,48.87,0.616094,0.00000000,88.89000000,40.02000000,0.450219372258
788,620,Sports,3663,2023-07-13 03:58:25,1,55.39,43.52,0.383906,0.00000000,55.39000000,11.87000000,0.214298609857
789,520,Sports,9263,2020-11-27 00:08:07,1,147.16,99.60,1.000000,22.07000000,125.09000000,25.49000000,0.203773283236
790,333,Home & Kitchen,6635,2024-12-16 01:12:15,1,148.83,101.29,0.576883,14.88357688,133.94642312,32.65642312,0.243802128936
790,338,Home & Kitchen,6635,2024-12-16 01:12:15,1,109.16,71.55,0.423117,10.91642312,98.24357688,26.69357688,0.271708112914
791,923,Books,13987,2024-05-01 10:59:58,3,114.21,86.34,0.670089,5.70915982,108.50084018,22.16084018,0.204245793334
791,1040,Toys,13987,2024-05-01 10:59:58,1,56.23,30.67,0.329911,2.81084018,53.41915982,22.74915982,0.425861430555
792,590,Sports,235,2020-08-16 02:16:53,1,152.13,98.92,0.955290,22.82188823,129.30811177,30.38811177,0.235005455992
792,1028,Toys,235,2020-08-16 02:16:53,1,7.12,5.57,0.044710,1.06811177,6.05188823,0.48188823,0.079626095474
793,693,Fashion,18232,2023-09-20 19:16:01,2,110.56,75.46,0.864493,0.00000000,110.56000000,35.10000000,0.317474674385
793,850,Fashion,18232,2023-09-20 19:16:01,1,17.33,9.05,0.135507,0.00000000,17.33000000,8.28000000,0.477784189267
794,575,Sports,11145,2023-09-14 00:14:43,1,46.92,32.83,0.083060,0.00000000,46.92000000,14.09000000,0.300298380222
794,587,Sports,11145,2023-09-14 00:14:43,2,505.00,348.98,0.893979,0.00000000,505.00000000,156.02000000,0.308950495050
794,879,Books,11145,2023-09-14 00:14:43,1,12.97,9.56,0.022960,0.00000000,12.97000000,3.41000000,0.262914417887
795,552,Sports,4753,2021-10-04 12:55:36,1,49.69,28.15,1.000000,0.00000000,49.69000000,21.54000000,0.433487623264
796,176,Home & Kitchen,10928,2025-09-22 14:16:12,1,31.77,19.14,0.242964,0.00000000,31.77000000,12.63000000,0.397544853636
796,497,Beauty,10928,2025-09-22 14:16:12,1,98.99,51.86,0.757036,0.00000000,98.99000000,47.13000000,0.476108697848
797,292,Home & Kitchen,11023,2023-01-06 22:59:38,1,112.18,78.26,1.000000,11.22000000,100.96000000,22.70000000,0.224841521395
798,237,Home & Kitchen,9206,2025-01-19 20:18:11,1,195.47,133.34,1.000000,0.00000000,195.47000000,62.13000000,0.317849286335
799,878,Books,9966,2020-04-07 23:22:48,1,45.88,35.34,0.725375,0.00000000,45.88000000,10.54000000,0.229729729730
799,1030,Toys,9966,2020-04-07 23:22:48,1,17.37,10.06,0.274625,0.00000000,17.37000000,7.31000000,0.420840529649
800,686,Fashion,1109,2021-08-16 17:24:33,4,103.16,59.92,1.000000,0.00000000,103.16000000,43.24000000,0.419154711128
801,748,Fashion,624,2022-01-10 17:02:20,1,44.44,29.46,1.000000,6.67000000,37.77000000,8.31000000,0.220015885624
802,184,Home & Kitchen,4421,2021-03-09 11:10:29,1,117.01,91.99,1.000000,5.85000000,111.16000000,19.17000000,0.172454120187
803,708,Fashion,14408,2020-04-18 04:13:39,1,75.61,52.07,1.000000,15.12000000,60.49000000,8.42000000,0.139196561415
804,459,Beauty,19660,2021-10-16 21:04:20,1,112.12,67.18,1.000000,0.00000000,112.12000000,44.94000000,0.400820549411
805,220,Home & Kitchen,14334,2023-01-08 18:28:26,1,110.84,84.85,1.000000,11.08000000,99.76000000,14.91000000,0.149458700882
806,385,Beauty,117,2025-10-01 05:45:29,1,7.90,4.44,0.008089,1.57998382,6.32001618,1.88001618,0.297470152996
806,406,Beauty,117,2025-10-01 05:45:29,2,171.26,115.82,0.175362,34.25164928,137.00835072,21.18835072,0.154650067742
806,573,Sports,117,2025-10-01 05:45:29,3,734.13,440.88,0.751713,146.82449657,587.30550343,146.42550343,0.249317437986
806,1111,Toys,117,2025-10-01 05:45:29,1,63.32,39.15,0.064837,12.66387033,50.65612967,11.50612967,0.227141902568
807,330,Home & Kitchen,2113,2020-08-25 16:19:34,1,44.73,31.29,0.773073,0.00000000,44.73000000,13.44000000,0.300469483568
807,1108,Toys,2113,2020-08-25 16:19:34,1,13.13,8.94,0.226927,0.00000000,13.13000000,4.19000000,0.319116527037
808,331,Home & Kitchen,16554,2024-03-16 03:06:52,1,204.78,161.80,1.000000,0.00000000,204.78000000,42.98000000,0.209883777713
809,1066,Toys,14615,2022-10-01 16:13:40,1,34.84,20.90,0.364626,5.22508844,29.61491156,8.71491156,0.294274441521
809,1132,Toys,14615,2022-10-01 16:13:40,1,48.07,27.18,0.503087,7.20924228,40.86075772,13.68075772,0.334814097520
809,1193,Toys,14615,2022-10-01 16:13:40,1,12.64,7.36,0.132287,1.89566928,10.74433072,3.38433072,0.314987578863
810,678,Sports,9988,2022-09-28 23:38:59,1,14.55,11.06,1.000000,1.45000000,13.10000000,2.04000000,0.155725190840
811,964,Books,1750,2021-07-01 03:13:14,1,8.55,4.84,0.185065,0.00000000,8.55000000,3.71000000,0.433918128655
811,988,Books,1750,2021-07-01 03:13:14,1,37.65,20.68,0.814935,0.00000000,37.65000000,16.97000000,0.450730411687
812,274,Home & Kitchen,10043,2021-06-22 18:26:23,2,391.06,210.78,0.642483,0.00000000,391.06000000,180.28000000,0.461003426584
812,694,Fashion,10043,2021-06-22 18:26:23,1,175.50,94.21,0.288334,0.00000000,175.50000000,81.29000000,0.463190883191
812,936,Books,10043,2021-06-22 18:26:23,1,42.11,31.39,0.069184,0.00000000,42.11000000,10.72000000,0.254571360722
813,310,Home & Kitchen,908,2021-06-25 03:32:47,1,99.34,55.60,0.346809,0.00000000,99.34000000,43.74000000,0.440306019730
813,316,Home & Kitchen,908,2021-06-25 03:32:47,1,187.10,114.40,0.653191,0.00000000,187.10000000,72.70000000,0.388562266168
814,499,Beauty,2791,2020-02-21 18:19:10,1,75.03,44.63,0.582124,7.50358212,67.52641788,22.89641788,0.339073485590
814,1069,Toys,2791,2020-02-21 18:19:10,1,29.57,22.56,0.229420,2.95722942,26.61277058,4.05277058,0.152286683862
814,1180,Toys,2791,2020-02-21 18:19:10,1,7.35,5.34,0.057025,0.73505703,6.61494297,1.27494297,0.192736804502
814,1194,Toys,2791,2020-02-21 18:19:10,1,16.94,11.55,0.131430,1.69413143,15.24586857,3.69586857,0.242417711594
815,268,Home & Kitchen,11480,2025-03-31 15:04:58,1,83.82,65.88,1.000000,4.19000000,79.63000000,13.75000000,0.172673615472
816,832,Fashion,4395,2022-11-25 22:09:42,1,77.63,58.69,0.429156,15.52685831,62.10314169,3.41314169,0.054959243560
816,973,Books,4395,2022-11-25 22:09:42,1,29.12,19.02,0.160982,5.82432196,23.29567804,4.27567804,0.183539540367
816,1038,Toys,4395,2022-11-25 22:09:42,1,74.14,37.31,0.409862,14.82881972,59.31118028,22.00118028,0.370944907455
817,319,Home & Kitchen,9665,2025-03-27 22:13:49,1,81.13,53.13,1.000000,8.11000000,73.02000000,19.89000000,0.272391125719
818,388,Beauty,18361,2020-02-14 11:41:50,1,91.76,66.61,0.387173,0.00000000,91.76000000,25.15000000,0.274084568439
818,453,Beauty,18361,2020-02-14 11:41:50,1,61.51,39.95,0.259536,0.00000000,61.51000000,21.56000000,0.350512111852
818,512,Beauty,18361,2020-02-14 11:41:50,1,83.73,64.82,0.353291,0.00000000,83.73000000,18.91000000,0.225844977905
819,986,Books,6699,2025-04-03 09:56:45,1,8.85,4.79,1.000000,1.33000000,7.52000000,2.73000000,0.363031914894
820,662,Sports,15664,2025-03-24 22:48:42,1,85.68,59.47,1.000000,12.85000000,72.83000000,13.36000000,0.183440889743
821,1177,Toys,5520,2022-01-09 02:01:05,1,8.82,4.54,1.000000,1.32000000,7.50000000,2.96000000,0.394666666667
822,280,Home & Kitchen,18464,2022-07-27 08:59:03,1,82.39,61.89,1.000000,12.36000000,70.03000000,8.14000000,0.116235898900
823,55,Electronics,4089,2023-10-30 10:20:41,1,75.91,40.28,1.000000,0.00000000,75.91000000,35.63000000,0.469371624292
824,393,Beauty,13332,2025-02-13 01:07:16,1,63.39,36.78,0.445499,3.16749526,60.22250474,23.44250474,0.389264857734
824,653,Sports,13332,2025-02-13 01:07:16,1,59.27,41.30,0.416544,2.96162555,56.30837445,15.00837445,0.266538940195
824,979,Books,13332,2025-02-13 01:07:16,1,12.41,9.63,0.087216,0.62010753,11.78989247,2.15989247,0.183198657282
824,1144,Toys,13332,2025-02-13 01:07:16,1,7.22,5.29,0.050741,0.36077166,6.85922834,1.56922834,0.228776221204
825,1003,Books,11584,2020-08-12 09:21:23,1,8.38,6.27,0.401149,1.25559598,7.12440402,0.85440402,0.119926385084
825,1063,Toys,11584,2020-08-12 09:21:23,1,12.51,7.27,0.598851,1.87440402,10.63559598,3.36559598,0.316446392504
826,949,Books,1270,2022-12-16 16:07:01,1,9.03,7.11,1.000000,0.90000000,8.13000000,1.02000000,0.125461254613
827,976,Books,17038,2021-03-14 21:23:24,1,12.49,6.44,0.220049,0.00000000,12.49000000,6.05000000,0.484387510008
827,985,Books,17038,2021-03-14 21:23:24,1,44.27,22.90,0.779951,0.00000000,44.27000000,21.37000000,0.482719674723
828,1034,Toys,7001,2022-11-06 14:04:13,3,175.80,91.17,1.000000,0.00000000,175.80000000,84.63000000,0.481399317406
829,415,Beauty,10475,2025-03-15 15:01:23,1,94.49,58.26,1.000000,0.00000000,94.49000000,36.23000000,0.383426817653
830,51,Electronics,15326,2025-08-26 12:49:36,1,143.95,93.26,0.587983,0.00000000,143.95000000,50.69000000,0.352136158388
830,256,Home & Kitchen,15326,2025-08-26 12:49:36,1,56.60,29.58,0.231190,0.00000000,56.60000000,27.02000000,0.477385159011
830,985,Books,15326,2025-08-26 12:49:36,1,44.27,22.90,0.180827,0.00000000,44.27000000,21.37000000,0.482719674723
831,228,Home & Kitchen,13894,2024-08-05 07:06:12,1,25.08,17.10,0.087460,3.76165016,21.31834984,4.21834984,0.197874125890
831,661,Sports,13894,2024-08-05 07:06:12,4,261.68,169.92,0.912540,39.24834984,222.43165016,52.51165016,0.236079937915
832,872,Books,10793,2020-09-06 18:05:16,1,47.04,32.33,1.000000,0.00000000,47.04000000,14.71000000,0.312712585034
833,891,Books,7225,2020-02-16 13:37:16,1,12.97,6.69,1.000000,1.30000000,11.67000000,4.98000000,0.426735218509
834,231,Home & Kitchen,8360,2021-12-06 14:41:58,1,10.91,7.93,0.120513,0.00000000,10.91000000,2.98000000,0.273143904675
834,802,Fashion,8360,2021-12-06 14:41:58,1,79.62,57.42,0.879487,0.00000000,79.62000000,22.20000000,0.278824415976
835,1073,Toys,7556,2025-09-09 02:20:20,1,60.51,42.53,0.837509,9.07859377,51.43140623,8.90140623,0.173073358916
835,1186,Toys,7556,2025-09-09 02:20:20,1,11.74,6.06,0.162491,1.76140623,9.97859377,3.91859377,0.392699999651
836,442,Beauty,3389,2020-12-15 21:48:08,1,6.32,4.96,0.081569,1.26432628,5.05567372,0.09567372,0.018924029773
836,484,Beauty,3389,2020-12-15 21:48:08,1,71.16,55.19,0.918431,14.23567372,56.92432628,1.73432628,0.030467225409
837,642,Sports,12428,2023-08-13 22:08:41,1,82.91,63.74,0.310257,8.29006923,74.61993077,10.87993077,0.145804621604
837,688,Fashion,12428,2023-08-13 22:08:41,1,162.55,89.04,0.608278,16.25317517,146.29682483,57.25682483,0.391374350718
837,1115,Toys,12428,2023-08-13 22:08:41,1,21.77,15.34,0.081465,2.17675560,19.59324440,4.25324440,0.217077086018
838,288,Home & Kitchen,6707,2020-04-08 10:39:03,1,19.86,13.28,0.295228,2.97885239,16.88114761,3.60114761,0.213323625455
838,1164,Toys,6707,2020-04-08 10:39:03,1,47.41,30.27,0.704772,7.11114761,40.29885239,10.02885239,0.248861984777
839,473,Beauty,1187,2023-01-09 04:33:18,1,93.09,48.22,0.497090,13.96325146,79.12674854,30.90674854,0.390597985009
839,921,Books,1187,2023-01-09 04:33:18,1,18.25,12.66,0.097453,2.73745127,15.51254873,2.85254873,0.183886528233
839,1072,Toys,1187,2023-01-09 04:33:18,1,75.93,48.32,0.405457,11.38929727,64.54070273,16.22070273,0.251325164491
840,428,Beauty,9123,2024-03-08 00:02:00,1,23.92,18.63,0.157265,0.00000000,23.92000000,5.29000000,0.221153846154
840,470,Beauty,9123,2024-03-08 00:02:00,1,50.87,33.89,0.334451,0.00000000,50.87000000,16.98000000,0.333792018872
840,820,Fashion,9123,2024-03-08 00:02:00,1,77.31,49.50,0.508284,0.00000000,77.31000000,27.81000000,0.359720605355
841,1115,Toys,4600,2021-12-19 10:17:59,1,21.77,15.34,1.000000,2.18000000,19.59000000,4.25000000,0.216947422154
842,851,Fashion,19710,2022-07-31 10:33:40,1,73.50,39.76,1.000000,0.00000000,73.50000000,33.74000000,0.459047619048
843,358,Beauty,13525,2020-02-12 23:47:02,1,8.79,4.69,0.087419,0.87856290,7.91143710,3.22143710,0.407187349060
843,388,Beauty,13525,2020-02-12 23:47:02,1,91.76,66.61,0.912581,9.17143710,82.58856290,15.97856290,0.193471860254
844,779,Fashion,2971,2025-09-01 14:10:08,1,170.84,96.82,0.765584,17.08017208,153.75982792,56.93982792,0.370316673023
844,1144,Toys,2971,2025-09-01 14:10:08,1,7.22,5.29,0.032355,0.72183823,6.49816177,1.20816177,0.185923621597
844,1156,Toys,2971,2025-09-01 14:10:08,1,45.09,25.94,0.202061,4.50798969,40.58201031,14.64201031,0.360800517228
845,55,Electronics,2004,2023-12-03 02:09:15,2,151.82,80.56,0.762455,22.77452491,129.04547509,48.48547509,0.375723945812
845,228,Home & Kitchen,2004,2023-12-03 02:09:15,1,25.08,17.10,0.125954,3.76225191,21.31774809,4.21774809,0.197851483759
845,981,Books,2004,2023-12-03 02:09:15,1,22.22,14.88,0.111591,3.33322318,18.88677682,4.00677682,0.212147200032
846,281,Home & Kitchen,4477,2022-11-19 03:08:51,1,85.49,58.33,0.281393,0.00000000,85.49000000,27.16000000,0.317697976372
846,338,Home & Kitchen,4477,2022-11-19 03:08:51,2,218.32,143.10,0.718607,0.00000000,218.32000000,75.22000000,0.344540124588
847,55,Electronics,12052,2025-10-12 03:23:05,1,75.91,40.28,0.354919,0.00000000,75.91000000,35.63000000,0.469371624292
847,356,Beauty,12052,2025-10-12 03:23:05,1,70.59,41.81,0.330045,0.00000000,70.59000000,28.78000000,0.407706474005
847,372,Beauty,12052,2025-10-12 03:23:05,1,8.56,5.34,0.040022,0.00000000,8.56000000,3.22000000,0.376168224299
847,455,Beauty,12052,2025-10-12 03:23:05,1,58.82,39.34,0.275014,0.00000000,58.82000000,19.48000000,0.331179870792
848,585,Sports,16568,2025-06-11 07:40:04,1,170.17,133.86,0.659548,8.50817023,161.66182977,27.80182977,0.171975226369
848,606,Sports,16568,2025-06-11 07:40:04,1,87.84,58.21,0.340452,4.39182977,83.44817023,25.23817023,0.302441265763
849,988,Books,7779,2023-10-30 09:44:21,1,37.65,20.68,1.000000,1.88000000,35.77000000,15.09000000,0.421861895443
850,1028,Toys,6033,2023-04-23 14:11:08,1,7.12,5.57,1.000000,0.00000000,7.12000000,1.55000000,0.217696629213
851,1167,Toys,19339,2020-01-26 07:47:31,1,75.92,47.98,1.000000,11.39000000,64.53000000,16.55000000,0.256469858980
852,520,Sports,4656,2020-11-23 20:45:58,1,147.16,99.60,0.127173,22.07349131,125.08650869,25.48650869,0.203751059622
852,587,Sports,4656,2020-11-23 20:45:58,4,1010.00,697.96,0.872827,151.49650869,858.50349131,160.54349131,0.187003888668
853,489,Beauty,7873,2022-01-08 23:39:54,1,81.98,65.26,1.000000,12.30000000,69.68000000,4.42000000,0.063432835821
854,479,Beauty,199,2020-10-13 08:17:34,1,47.42,35.41,0.225530,7.11322553,40.30677447,4.89677447,0.121487629174
854,1057,Toys,199,2020-10-13 08:17:34,3,162.84,122.28,0.774470,24.42677447,138.41322553,16.13322553,0.116558410284
855,266,Home & Kitchen,10041,2020-07-31 21:55:06,1,163.40,86.17,1.000000,24.51000000,138.89000000,52.72000000,0.379580963352
856,107,Electronics,4349,2022-08-21 12:03:40,1,38.75,27.90,0.814589,0.00000000,38.75000000,10.85000000,0.280000000000
856,1177,Toys,4349,2022-08-21 12:03:40,1,8.82,4.54,0.185411,0.00000000,8.82000000,4.28000000,0.485260770975
857,107,Electronics,5341,2022-11-30 13:13:10,1,38.75,27.90,1.000000,3.87000000,34.88000000,6.98000000,0.200114678899
858,971,Books,10429,2020-05-01 03:08:55,1,11.75,7.77,0.405033,0.58729748,11.16270252,3.39270252,0.303932001585
858,1022,Books,10429,2020-05-01 03:08:55,1,17.26,9.98,0.594967,0.86270252,16.39729748,6.41729748,0.391363118699
859,142,Electronics,15890,2023-08-02 20:13:34,2,148.32,80.72,1.000000,29.66000000,118.66000000,37.94000000,0.319737063880
860,549,Sports,6750,2025-09-03 04:50:44,2,470.54,370.50,0.872501,0.00000000,470.54000000,100.04000000,0.212606792196
860,574,Sports,6750,2025-09-03 04:50:44,2,68.76,42.82,0.127499,0.00000000,68.76000000,25.94000000,0.377254217568
861,454,Beauty,10162,2020-06-01 19:19:17,2,208.46,104.64,1.000000,31.27000000,177.19000000,72.55000000,0.409447485750
862,500,Beauty,9232,2021-08-18 00:02:04,1,55.45,38.98,0.654354,2.77446306,52.67553694,13.69553694,0.259998051004
862,868,Books,9232,2021-08-18 00:02:04,1,29.29,17.82,0.345646,1.46553694,27.82446306,10.00446306,0.359556374491
863,350,Beauty,3645,2025-07-17 05:41:34,1,101.80,57.09,0.670090,0.00000000,101.80000000,44.71000000,0.439194499018
863,686,Fashion,3645,2025-07-17 05:41:34,1,25.79,14.98,0.169760,0.00000000,25.79000000,10.81000000,0.419154711128
863,772,Fashion,3645,2025-07-17 05:41:34,1,24.33,14.53,0.160150,0.00000000,24.33000000,9.80000000,0.402794903411
864,206,Home & Kitchen,9268,2024-09-13 00:23:50,1,80.11,60.37,0.833177,4.00758294,76.10241706,15.73241706,0.206726903925
864,532,Sports,9268,2024-09-13 00:23:50,1,16.04,8.19,0.166823,0.80241706,15.23758294,7.04758294,0.462513179928
865,767,Fashion,10440,2020-12-13 15:15:03,1,35.49,18.51,0.500352,3.54749894,31.94250106,13.43250106,0.420521268349
865,884,Books,10440,2020-12-13 15:15:03,1,15.33,9.66,0.216129,1.53235161,13.79764839,4.13764839,0.299880695104
865,932,Books,10440,2020-12-13 15:15:03,1,20.11,11.29,0.283519,2.01014944,18.09985056,6.80985056,0.376237943923
866,548,Sports,5898,2022-01-15 19:57:18,1,30.71,21.05,0.380357,0.00000000,30.71000000,9.66000000,0.314555519375
866,668,Sports,5898,2022-01-15 19:57:18,1,50.03,28.59,0.619643,0.00000000,50.03000000,21.44000000,0.428542874275
867,1071,Toys,7672,2022-11-11 07:42:16,1,45.01,22.51,0.407072,2.25111061,42.75888939,20.24888939,0.473559759827
867,1088,Toys,7672,2022-11-11 07:42:16,1,65.56,46.09,0.592928,3.27888939,62.28111061,16.19111061,0.259968238386
868,740,Fashion,6563,2024-04-06 02:15:04,1,63.55,38.65,1.000000,3.18000000,60.37000000,21.72000000,0.359781348352
869,385,Beauty,12673,2024-09-26 14:52:50,3,23.70,13.32,0.736025,3.55500000,20.14500000,6.82500000,0.338793745346
869,1023,Books,12673,2024-09-26 14:52:50,1,8.50,5.52,0.263975,1.27500000,7.22500000,1.70500000,0.235986159170
870,899,Books,11720,2020-11-14 21:13:57,1,14.03,10.35,1.000000,0.00000000,14.03000000,3.68000000,0.262295081967
871,490,Beauty,5435,2025-06-27 23:17:28,1,30.10,16.15,1.000000,4.51000000,25.59000000,9.44000000,0.368894099258
872,741,Fashion,14189,2024-08-31 05:57:26,1,19.58,11.44,1.000000,0.98000000,18.60000000,7.16000000,0.384946236559
873,947,Books,16502,2022-04-22 16:33:33,1,15.01,8.70,1.000000,0.00000000,15.01000000,6.31000000,0.420386409061
874,758,Fashion,9142,2022-06-09 18:51:39,2,107.92,55.30,0.926988,10.79014602,97.12985398,41.82985398,0.430659084370
874,1023,Books,9142,2022-06-09 18:51:39,1,8.50,5.52,0.073012,0.84985398,7.65014602,2.13014602,0.278445145286
875,910,Books,19161,2025-04-05 22:04:46,1,5.25,3.87,1.000000,0.00000000,5.25000000,1.38000000,0.262857142857
876,231,Home & Kitchen,5516,2024-07-14 16:38:38,1,10.91,7.93,0.040750,1.63652038,9.27347962,1.34347962,0.144873302692
876,281,Home & Kitchen,5516,2024-07-14 16:38:38,1,85.49,58.33,0.319314,12.82365966,72.66634034,14.33634034,0.197289973224
876,834,Fashion,5516,2024-07-14 16:38:38,1,143.21,100.47,0.534905,21.48176745,121.72823255,21.25823255,0.174636829145
876,990,Books,5516,2024-07-14 16:38:38,1,28.12,15.40,0.105031,4.21805252,23.90194748,8.50194748,0.355701035956
877,998,Books,18604,2025-01-10 08:27:51,1,28.79,16.25,1.000000,1.44000000,27.35000000,11.10000000,0.405850091408
878,148,Electronics,16459,2020-05-20 07:11:27,1,195.07,102.01,0.375402,19.50587379,175.56412621,73.55412621,0.418958746287
878,390,Beauty,16459,2020-05-20 07:11:27,4,324.56,234.52,0.624598,32.45412621,292.10587379,57.58587379,0.197140417078
