"customer_id","recency_days","frequency","total_monetary"
9893,789,2,322.39
12887,244,3,322.24
19907,27,2,322.23
8675,12,2,322.21
11582,189,1,322.12
14528,75,3,322.12
14340,609,3,322.07
4999,91,1,321.96
17402,774,1,321.96
9999,1409,1,321.91
5229,246,3,321.88
9770,680,3,321.81
15760,1175,1,321.8
17861,361,3,321.78
16837,1010,2,321.75
2294,1687,1,321.74
12294,56,2,321.71
2376,295,2,321.67
15682,809,1,321.63
1339,521,3,321.62
15781,318,4,321.58
7970,125,3,321.5
1457,309,2,321.44
4424,250,5,321.4
896,537,2,321.38
13102,1853,2,321.34
18945,229,3,321.3
2442,44,1,321.25
17418,132,2,321.19
3511,586,2,321.11
18211,486,1,321.09
952,820,2,321.06
13591,1473,3,321.06
846,349,3,321.05
12462,309,2,321.03
2068,276,1,320.97
4501,47,2,320.89
10248,1924,1,320.87
9175,343,3,320.87
1125,522,2,320.79
15322,270,3,320.77
19740,1385,2,320.77
16875,148,4,320.74
9968,1074,2,320.71
13700,154,3,320.67
8818,1193,2,320.65
9171,745,2,320.63
5767,705,2,320.62
11530,1585,2,320.55
3977,112,4,320.5
17847,841,3,320.48
1609,60,2,320.36
2885,1859,2,320.33
18408,580,2,320.33
7372,1322,2,320.33
10758,544,2,320.31
6134,549,4,320.17
5628,968,3,320.09
19987,351,2,320.09
5753,480,2,320.06
6475,11,3,320.06
13533,572,2,319.98
2054,400,4,319.95
16342,1094,1,319.92
14983,1374,3,319.77
1684,104,1,319.77
8759,12,2,319.75
8538,670,1,319.73
9190,276,3,319.73
11598,1350,2,319.7
2312,328,3,319.69
16025,743,2,319.6
3996,235,3,319.5
8832,1085,3,319.48
11631,61,2,319.47
10186,188,4,319.45
6364,167,2,319.4
18032,2072,1,319.4
7810,441,3,319.34
4669,397,1,319.32
14474,1612,2,319.22
19793,101,2,319.2
5694,187,2,319.2
2931,170,3,319.15
3350,805,4,319.15
51,43,2,319.11
14103,1264,2,319.05
15452,641,2,318.99
25,223,2,318.95
19989,1395,3,318.95
1534,746,2,318.94
15582,344,2,318.93
15036,62,3,318.88
3661,1445,3,318.85
14180,336,2,318.85
12618,189,2,318.82
3217,1378,1,318.8
17742,672,2,318.79
1805,8,2,318.78
15704,1388,1,318.71
12240,692,1,318.61
7033,596,3,318.59
14433,224,2,318.55
2805,1529,2,318.55
14915,1310,2,318.41
10832,1392,3,318.28
7171,433,2,318.2
732,45,2,318.15
531,456,5,318.07
11903,337,1,318.04
7455,1352,2,318.04
14094,127,3,318.03
14522,1665,1,317.95
1580,1017,2,317.86
19847,122,3,317.86
19148,369,2,317.84
14547,726,3,317.79
7748,1410,3,317.78
7721,1402,3,317.72
19973,871,2,317.62
11890,351,2,317.62
15228,714,1,317.6
16297,2082,2,317.58
11910,197,1,317.58
1845,77,2,317.57
3052,427,2,317.57
15629,1282,1,317.54
8835,195,1,317.46
11395,1183,3,317.45
18185,909,3,317.43
16438,452,3,317.36
19985,1135,1,317.28
13322,176,2,317.26
11330,210,3,317.22
8034,985,2,317.14
11669,110,3,317.12
16490,1603,1,317.09
7058,1865,2,317.04
8225,232,2,317.0
10966,40,4,316.94
17720,81,2,316.9
3768,37,4,316.88
8784,256,2,316.85
19948,2099,2,316.81
19649,267,3,316.79
7685,7,2,316.78
1036,1139,1,316.78
14409,1233,2,316.7
14126,80,2,316.61
7614,847,2,316.6
10930,796,1,316.58
859,355,6,316.53
9836,776,2,316.53
2689,601,2,316.43
1282,185,2,316.41
10073,467,1,316.4
4112,1414,2,316.38
10023,86,4,316.34
7511,1304,1,316.28
11138,187,2,316.26
10421,98,1,316.24
3555,143,4,316.18
6041,210,3,316.1
5590,90,4,316.04
9813,40,4,315.9
10041,1683,2,315.9
3107,395,2,315.88
10144,688,3,315.88
3186,133,2,315.7
14408,372,4,315.62
19822,296,2,315.51
6496,2110,1,315.49
18778,8,2,315.43
1170,1504,1,315.43
15461,335,2,315.41
8819,245,4,315.37
16888,123,3,315.36
9838,486,2,315.34
13803,396,5,315.3
832,391,2,315.29
5604,358,3,315.28
13818,560,3,315.27
6523,87,4,315.2
1803,196,2,315.19
6036,311,2,315.16
691,62,3,315.08
9047,405,1,315.05
13431,24,4,315.05
9651,381,3,315.03
6602,605,1,314.88
8334,306,3,314.6
13160,749,2,314.54
19081,318,4,314.51
938,285,2,314.4
664,596,2,314.39
19484,52,4,314.26
10221,1297,3,314.24
15253,1041,1,314.21
13618,1151,2,314.19
5168,1657,2,314.18
7370,406,2,314.07
15069,1583,2,314.06
5789,562,2,313.96
10941,270,3,313.89
9251,1062,2,313.86
18541,1309,2,313.72
11554,205,2,313.67
2513,465,2,313.62
2757,1026,2,313.61
11656,1179,3,313.55
14618,359,3,313.52
5848,242,3,313.48
16396,47,3,313.44
5928,394,2,313.41
10680,218,2,313.41
11237,1172,2,313.32
11319,1274,1,313.23
3158,486,3,313.22
13364,21,3,313.18
2167,333,3,313.1
8017,1377,2,312.97
17698,1019,3,312.85
6882,295,1,312.74
968,551,3,312.71
12991,1333,1,312.6
12181,151,4,312.58
629,141,2,312.58
19253,467,2,312.57
14803,360,2,312.56
13505,1096,4,312.56
4757,1464,4,312.53
4687,702,2,312.51
16472,205,4,312.49
5719,63,2,312.42
8676,706,1,312.39
2520,235,3,312.3
15085,1143,1,312.24
7593,310,5,312.13
1934,417,2,312.1
17493,812,3,312.03
14132,884,3,312.01
7161,1371,2,311.93
10685,219,3,311.78
4679,1049,2,311.68
4258,593,1,311.64
12094,2069,1,311.64
13320,137,2,311.62
15403,472,2,311.58
15844,394,4,311.53
6082,903,2,311.45
19552,1166,3,311.43
6083,265,3,311.41
8809,1480,1,311.38
1652,32,3,311.29
15079,332,2,311.23
7482,161,1,311.09
18506,1020,2,311.05
3602,1442,1,311.02
10053,237,2,311.01
693,673,2,311.0
3489,643,3,310.92
7256,954,1,310.88
19859,678,1,310.86
17458,1712,2,310.76
7460,1596,2,310.66
2681,273,3,310.63
2626,99,2,310.56
15584,607,3,310.55
16017,1745,1,310.52
18457,348,3,310.45
11635,183,4,310.36
8839,841,3,310.35
17217,949,2,310.3
5455,1719,1,310.27
2728,37,3,310.22
1128,778,2,310.17
4858,510,3,310.17
15591,1645,2,310.08
3410,17,2,309.99
4560,1941,1,309.98
9424,1109,2,309.98
4163,314,2,309.84
6815,115,2,309.71
9311,336,2,309.71
692,29,3,309.67
3270,1303,1,309.45
5364,638,1,309.32
7340,948,2,309.27
7665,863,2,309.21
13560,286,5,309.21
6368,29,2,309.16
3153,431,2,309.08
14748,277,4,309.08
13982,1114,3,309.02
2968,162,4,308.95
31,78,2,308.93
15885,1516,3,308.93
12952,8,3,308.84
10775,1454,2,308.72
2120,734,2,308.68
2403,301,2,308.62
14668,131,3,308.51
14000,883,1,308.48
4295,419,2,308.44
11514,452,5,308.43
9557,202,2,308.42
6281,343,2,308.37
10564,71,1,308.37
15746,90,2,308.35
5434,72,4,308.21
11009,1112,2,308.21
5739,172,2,308.19
6783,1712,2,308.16
18737,286,2,308.14
8362,32,3,308.12
15058,76,4,308.09
16187,66,3,308.05
5392,1034,3,308.05
19074,1215,1,307.89
2782,165,2,307.87
18568,221,2,307.8
1343,95,2,307.79
2073,2112,1,307.74
6235,121,3,307.71
18364,935,3,307.69
6985,106,2,307.67
2943,30,1,307.6
10491,1305,3,307.59
6021,50,5,307.56
2399,150,2,307.51
6682,313,5,307.48
12724,1214,5,307.35
7228,595,2,307.34
2420,532,3,307.3
18080,849,1,307.25
3175,69,5,307.23
15799,689,2,307.14
8035,801,2,307.14
17890,69,2,307.1
100,608,4,307.07
16997,448,2,306.99
6604,430,3,306.98
15588,195,3,306.93
16690,507,1,306.9
4441,881,2,306.86
14942,72,3,306.85
4,822,2,306.75
17543,577,2,306.74
1565,1683,1,306.67
15928,639,2,306.66
11326,955,1,306.66
9119,458,1,306.65
7862,1300,3,306.64
663,1212,4,306.54
19825,509,4,306.46
18410,800,2,306.43
165,626,3,306.41
13546,354,2,306.23
18255,419,3,306.12
3563,587,3,306.01
6499,283,3,305.96
1270,1050,3,305.94
999,1686,1,305.88
2443,1000,1,305.88
166,1243,2,305.84
3579,347,1,305.84
10916,83,4,305.83
14481,855,2,305.78
4968,1209,2,305.74
18050,98,2,305.69
7573,800,2,305.55
13548,193,2,305.54
15417,802,2,305.49
4396,1349,2,305.39
4925,1114,1,305.26
11018,366,3,305.25
4186,129,2,305.15
14473,1889,2,305.14
19640,1125,2,305.13
16198,295,2,305.12
7135,731,2,305.03
3047,1734,1,304.93
4342,1299,2,304.89
19,1639,3,304.88
572,1064,1,304.88
14375,73,2,304.79
1827,620,2,304.78
14877,1781,2,304.69
16250,195,4,304.67
9516,1595,1,304.57
10154,659,2,304.56
13627,1298,1,304.49
18475,885,1,304.49
18787,792,2,304.48
18576,1033,2,304.37
14997,356,3,304.36
11338,1251,2,304.33
17989,688,2,304.26
5579,519,2,304.18
18817,137,2,304.16
14922,161,4,304.12
11700,1738,2,304.1
5179,140,2,304.06
9393,1640,1,304.05
8975,811,2,303.97
11385,1031,1,303.97
10557,1686,2,303.89
14919,1166,2,303.89
13847,700,2,303.88
7211,479,1,303.83
8976,1107,1,303.83
4477,1077,1,303.81
9309,690,1,303.74
1604,336,2,303.72
5289,920,2,303.7
4981,1411,2,303.61
733,58,3,303.57
1902,5,3,303.49
15175,932,1,303.32
1640,1387,1,303.3
12872,601,1,303.3
13147,424,2,303.2
16758,352,2,303.2
8923,298,4,303.16
5697,21,2,303.15
2991,1232,2,303.13
4194,154,2,303.09
19066,1384,2,303.07
1023,595,3,302.93
9497,271,2,302.87
5003,504,1,302.76
17180,130,2,302.75
13913,348,1,302.72
2155,447,2,302.67
7410,525,4,302.63
8789,128,4,302.61
7015,292,2,302.55
16973,1508,1,302.53
17448,5,3,302.49
18663,799,1,302.49
1618,100,3,302.48
13944,546,3,302.43
18100,395,1,302.4
17878,1643,2,302.26
12399,970,1,302.26
18418,346,2,302.17
16656,823,4,302.16
17249,301,2,302.15
15526,697,3,302.14
11109,1218,3,302.07
4625,474,2,302.06
5314,599,3,302.06
7366,258,2,302.04
7277,14,3,301.97
6316,59,2,301.92
19791,455,3,301.9
2523,160,2,301.89
13424,528,2,301.83
19965,518,2,301.82
17158,986,3,301.76
5507,944,2,301.75
7827,1115,2,301.7
16748,17,1,301.69
6752,1562,1,301.4
12796,257,3,301.36
11183,105,2,301.35
6131,1099,2,301.32
5601,1204,2,301.27
12006,402,3,300.83
1319,830,2,300.71
15468,1406,2,300.59
13779,12,2,300.5
9350,922,2,300.37
13313,800,2,300.34
12817,237,2,300.2
13115,114,4,300.15
3431,517,3,299.98
13853,140,3,299.95
4665,869,3,299.85
8847,1391,2,299.83
6700,1037,3,299.78
12849,945,2,299.58
19434,196,3,299.49
12019,571,2,299.46
8173,213,3,299.31
18720,827,2,299.26
19103,1102,2,299.15
19009,575,3,299.13
4727,187,4,299.12
12365,732,2,299.08
7141,641,1,299.07
11881,1191,3,299.05
2783,1024,2,299.01
17834,393,3,298.97
4353,585,3,298.93
3232,254,3,298.91
5101,1040,2,298.9
3255,1169,4,298.88
14441,2042,3,298.83
1355,1400,2,298.79
1773,817,2,298.71
5443,330,3,298.67
16728,298,3,298.66
10505,2034,1,298.63
10674,81,2,298.63
4818,279,2,298.58
12967,469,4,298.51
16287,533,3,298.5
6765,463,3,298.41
19807,141,3,298.27
4562,1047,3,298.22
18262,1536,2,298.17
3757,72,2,298.07
4611,1745,2,298.05
10740,51,2,298.05
1710,1763,2,298.02
1974,1760,1,298.0
4278,292,3,297.98
279,767,2,297.87
6329,1491,1,297.81
17336,409,3,297.79
5158,246,3,297.78
14772,1485,3,297.73
18242,375,2,297.7
19538,545,4,297.64
13708,339,3,297.63
1714,715,2,297.54
19202,464,1,297.51
16960,1688,2,297.42
14908,487,4,297.41
18124,717,2,297.41
12560,1417,3,297.41
18040,85,1,297.37
6635,139,2,297.29
14125,739,1,297.21
14230,662,2,297.19
1712,899,3,297.19
8217,888,3,297.04
3920,2084,1,297.03
3645,106,2,296.99
10434,523,1,296.98
19247,41,3,296.97
7616,934,3,296.95
18066,384,3,296.92
13467,306,3,296.89
12945,781,3,296.79
1266,1795,3,296.74
7751,1064,3,296.71
17414,358,3,296.69
5125,103,2,296.57
2446,1520,1,296.56
1172,138,3,296.52
5696,1013,1,296.48
10553,468,2,296.45
15286,350,2,296.43
2313,20,3,296.35
5973,769,3,296.33
1048,1881,1,296.3
2176,158,2,296.29
8475,446,2,296.14
1892,349,3,296.11
14010,82,3,296.08
1734,144,2,296.05
15631,511,3,296.0
13354,354,4,295.62
6592,519,2,295.61
14630,227,5,295.48
3112,429,2,295.47
7529,11,3,295.45
18973,9,4,295.43
18256,146,3,295.4
5372,1505,2,295.4
5585,53,2,295.4
10876,672,3,295.33
5262,946,2,295.25
8024,200,2,295.2
8101,192,3,295.16
19770,305,5,295.13
19050,975,2,295.12
14183,2011,2,295.06
6491,70,3,295.05
18327,1263,2,295.0
9776,234,3,294.95
19936,988,2,294.9
13850,1427,2,294.89
206,853,2,294.85
10302,576,1,294.66
12401,177,3,294.65
7796,1293,2,294.63
8959,1850,1,294.55
17476,1318,1,294.51
13921,515,3,294.48
5958,155,4,294.45
19423,283,3,294.45
13308,559,4,294.44
2252,513,2,294.39
13392,1094,2,294.38
11632,526,3,294.36
19829,855,4,294.31
15005,1068,2,294.3
4717,169,3,294.16
5594,366,1,294.14
6954,1310,3,294.13
12741,1945,2,294.11
14614,994,2,294.11
5563,346,3,294.06
16743,200,1,294.05
1150,380,2,294.05
11458,1530,1,294.0
14021,223,2,293.9
10863,582,2,293.86
10264,912,2,293.83
7279,774,1,293.82
5379,2123,1,293.76
1607,98,1,293.76
9265,535,4,293.71
6983,1575,2,293.7
146,1348,3,293.69
16219,522,2,293.64
5444,262,1,293.61
8450,82,3,293.58
3946,903,2,293.52
18599,646,3,293.4
10148,175,4,293.39
14542,618,3,293.38
14897,491,2,293.36
5462,1389,2,293.31
3909,378,2,293.13
18065,1616,2,293.02
7525,36,3,293.0
7811,184,2,292.98
2283,30,2,292.77
11034,913,4,292.75
18607,777,3,292.69
13946,1369,3,292.67
17091,1828,1,292.56
1279,1218,2,292.49
8659,358,2,292.4
11269,1381,1,292.34
16492,798,2,292.3
2160,160,2,292.21
8158,1735,1,292.17
10060,47,5,292.1
10089,340,2,292.07
12466,881,1,292.03
14078,267,2,291.97
16326,448,3,291.97
8949,830,1,291.93
3684,588,2,291.91
1383,861,2,291.78
4776,24,1,291.74
18082,1085,4,291.73
19280,1432,1,291.64
13413,882,2,291.64
7896,991,1,291.64
11180,264,2,291.62
2454,312,3,291.61
6988,1041,2,291.55
6447,585,2,291.47
11585,365,2,291.44
8713,967,2,291.36
13311,844,1,291.35
14669,936,1,291.33
7627,61,2,291.19
955,164,1,291.19
11513,763,2,291.18
14712,110,2,291.15
16495,200,2,291.03
15378,541,2,291.0
977,2070,2,290.97
7021,1715,2,290.92
4622,409,2,290.9
18383,700,2,290.89
5532,97,2,290.88
16661,855,2,290.85
18060,859,1,290.84
3784,723,1,290.83
14790,28,1,290.81
13655,834,1,290.74
8341,571,2,290.73
10396,633,2,290.71
17831,1957,1,290.65
13949,598,3,290.49
13310,1848,2,290.48
11075,512,2,290.44
13220,1590,1,290.3
14233,981,1,290.28
16608,1912,1,290.27
5873,858,2,290.27
61,55,3,290.26
352,301,3,290.25
14594,9,2,290.16
8122,27,2,290.11
3913,682,1,290.09
3986,1587,1,290.08
18200,27,3,290.06
6269,149,1,290.01
4774,163,4,289.99
10442,602,3,289.93
13363,741,2,289.86
14690,1661,2,289.86
5035,93,3,289.86
15794,1942,2,289.83
18163,524,3,289.72
9919,30,3,289.68
7816,878,1,289.66
18991,515,3,289.65
19679,681,3,289.65
8926,635,1,289.63
13955,844,3,289.62
4434,776,2,289.61
12381,306,4,289.56
11084,680,2,289.55
14347,77,2,289.54
18511,133,5,289.53
4054,1235,2,289.45
8453,1361,1,289.34
3803,678,3,289.28
3972,651,2,289.24
8253,242,2,289.24
17104,277,2,289.24
3044,987,2,289.19
1324,93,3,289.18
15187,1138,2,289.05
15350,1341,3,288.9
17121,427,2,288.83
19582,281,2,288.77
13201,1305,2,288.76
4988,7,2,288.75
14726,1639,1,288.6
13422,1287,1,288.56
10658,861,3,288.5
9419,1375,2,288.5
5905,352,2,288.48
18104,1433,4,288.48
19790,219,1,288.39
16018,217,3,288.35
11305,583,2,288.33
11135,1059,2,288.29
19806,91,2,288.25
8152,1917,1,288.15
12085,700,2,288.11
16281,429,2,288.02
16571,46,4,288.01
2543,346,4,287.98
8290,426,2,287.95
8753,1406,2,287.94
16009,175,1,287.9
2989,362,3,287.87
4892,357,2,287.72
8617,797,1,287.71
7346,1692,1,287.66
11190,365,3,287.63
6600,648,4,287.62
9936,245,2,287.52
6785,591,3,287.48
12522,935,2,287.47
12163,221,2,287.44
9641,858,2,287.17
9249,716,3,287.16
19676,2,3,287.16
19935,974,1,287.12
5490,1007,1,287.09
14739,1036,2,287.02
5832,780,1,286.99
5950,970,5,286.96
778,1190,2,286.92
16320,267,2,286.88
5991,31,2,286.87
18791,1490,2,286.84
15257,1441,1,286.82
134,173,1,286.8
1818,1877,1,286.78
10937,1188,2,286.73
11026,174,2,286.59
19329,261,1,286.59
5092,284,2,286.46
19519,1855,1,286.46
2459,78,2,286.39
12434,567,2,286.35
10217,879,3,286.29
9007,45,2,286.24
9697,852,2,286.09
19660,539,2,286.09
303,305,2,286.02
11641,225,3,286.0
17640,243,2,285.95
14196,886,2,285.94
7722,811,2,285.94
17620,528,2,285.9
12550,746,3,285.84
19953,523,2,285.83
18688,760,2,285.81
4326,319,5,285.76
17556,304,4,285.66
15208,658,2,285.59
3638,1366,3,285.46
15834,1071,3,285.41
16,557,1,285.4
1611,1143,1,285.37
17447,1499,3,285.36
1696,155,3,285.34
10582,150,3,285.29
18106,1387,3,285.24
385,1362,3,285.23
3258,412,3,285.16
10764,1436,1,285.16
5671,25,5,285.15
18648,794,2,285.07
13613,716,3,285.04
2124,906,2,285.04
7894,86,2,285.04
1199,2,2,284.98
19986,354,3,284.95
10118,314,4,284.89
9148,703,2,284.88
19858,592,1,284.85
12044,914,2,284.82
4312,956,2,284.78
18179,553,2,284.76
11432,1654,1,284.73
14839,1726,2,284.72
4147,1807,3,284.7
4931,422,2,284.69
257,342,4,284.62
14127,304,2,284.61
836,1326,2,284.41
6246,289,2,284.41
2111,32,1,284.28
238,750,2,284.27
11174,2057,1,284.27
7129,1213,2,284.23
14779,1335,2,284.22
12765,9,2,284.08
13629,97,3,284.07
8061,630,3,283.93
4982,1124,1,283.93
14737,370,3,283.88
18301,102,2,283.84
17704,1926,1,283.82
7489,179,3,283.78
11179,118,3,283.74
9415,1154,2,283.7
6237,87,4,283.67
10993,3,3,283.64
11724,1112,2,283.61
4159,37,3,283.58
1896,470,4,283.48
13759,718,3,283.48
13823,717,2,283.48
10808,1072,2,283.43
17010,1184,3,283.41
12533,1247,3,283.35
19395,64,2,283.32
11455,497,2,283.22
17257,715,2,283.21
12295,1211,3,283.17
1644,527,1,283.08
1256,812,2,283.0
3389,961,2,282.96
5608,1708,2,282.87
15810,1243,2,282.85
8927,1033,3,282.82
14059,2116,1,282.65
17538,670,3,282.62
8406,250,2,282.6
10783,216,2,282.59
13179,117,2,282.58
15644,792,2,282.55
14953,1176,4,282.47
7105,95,4,282.44
18820,416,1,282.43
18733,642,1,282.36
3901,655,1,282.36
3147,822,4,282.31
10431,1520,2,282.28
16548,426,2,282.23
11459,988,1,282.21
9647,1434,3,282.15
11002,1251,1,282.13
7669,622,2,281.98
17761,1133,1,281.96
17113,1350,2,281.93
15317,373,3,281.9
8836,1238,2,281.9
2449,97,2,281.88
17334,90,3,281.81
14745,39,3,281.8
17275,849,3,281.72
6412,2099,1,281.71
15361,1413,1,281.7
2214,1449,1,281.68
5171,123,1,281.6
2129,945,2,281.57
12739,816,2,281.5
12154,1185,3,281.34
18777,1095,2,281.27
7680,838,3,281.27
3560,520,3,281.23
5103,1735,2,281.19
16901,321,2,281.16
2501,1297,4,281.1
8405,74,3,280.97
15384,429,2,280.88
17723,444,3,280.84
17177,1023,1,280.77
5809,105,3,280.74
2131,1156,2,280.74
19178,235,3,280.72
761,105,3,280.66
15176,820,2,280.61
18272,13,2,280.57
6485,564,2,280.55
7090,694,2,280.49
9588,6,2,280.48
17909,815,3,280.45
3265,342,4,280.41
3279,1641,1,280.37
5209,1391,2,280.34
1614,728,1,280.31
7247,100,3,280.25
5326,803,2,280.21
18822,1060,2,280.14
16207,835,2,280.13
13703,224,1,280.11
10370,494,2,280.1
12787,1424,2,280.09
7304,210,2,280.05
6174,293,3,280.02
18250,229,2,279.96
18860,9,1,279.92
16541,821,1,279.91
16709,150,3,279.85
15793,1757,1,279.83
2066,697,3,279.77
18326,295,3,279.76
8604,103,4,279.73
18521,915,1,279.61
958,153,2,279.59
5581,853,2,279.58
7771,309,1,279.57
19119,88,3,279.56
16156,937,2,279.54
11351,520,2,279.47
58,845,2,279.45
16991,1462,1,279.44
5137,142,4,279.38
2471,230,3,279.36
4677,1020,2,279.25
4127,314,4,279.08
3230,1773,1,279.07
19558,72,3,279.07
2183,1067,3,279.0
16389,215,1,278.98
6603,523,2,278.77
8513,379,3,278.75
3595,389,2,278.74
8298,1868,1,278.69
10447,186,2,278.65
19349,1384,2,278.61
19695,3,3,278.58
15867,588,2,278.57
10624,1510,1,278.56
13975,652,2,278.55
16062,1336,2,278.54
5,274,3,278.49
7940,26,2,278.45
16711,586,2,278.44
17863,35,2,278.35
3824,298,2,278.3
7201,2113,1,278.29
9533,463,1,278.26
97,1157,2,278.23
5243,1448,2,278.22
7057,307,2,278.21
7601,1846,1,278.21
6810,649,2,278.2
9123,85,4,278.2
19667,191,5,278.08
19599,303,3,278.03
2895,408,5,278.0
16040,197,2,277.99
13515,2050,1,277.95
17329,229,2,277.89
11596,216,3,277.81
12372,1179,1,277.79
3066,1700,2,277.76
929,552,4,277.75
17423,7,5,277.71
4608,1019,2,277.55
17541,527,2,277.53
18336,444,1,277.53
6658,294,2,277.5
8500,469,3,277.49
17519,591,2,277.46
4374,1447,1,277.43
17001,277,4,277.39
6871,1839,1,277.34
118,226,3,277.32
12043,77,3,277.27
2021,954,3,277.25
17701,215,3,277.18
16090,9,3,277.09
8204,139,2,277.09
18889,176,3,276.97
18005,268,3,276.96
19471,924,1,276.94
8175,1095,1,276.91
2221,360,2,276.88
5926,836,2,276.8
5036,23,1,276.6
15782,1270,1,276.57
10634,242,3,276.5
3492,1691,2,276.42
11563,725,2,276.38
18018,1724,1,276.36
9501,266,1,276.36
3207,1269,2,276.32
15880,971,2,276.32
3613,327,2,276.31
2007,88,3,276.3
9025,184,4,276.29
9446,211,2,276.28
6899,344,2,276.25
8732,1038,2,276.15
16886,905,1,276.12
16097,1322,2,276.1
9029,333,2,276.01
4673,2072,1,275.97
9247,296,1,275.94
15561,260,4,275.85
16454,1196,2,275.82
3975,194,2,275.81
6084,1168,3,275.78
444,1293,1,275.73
3893,1004,1,275.66
4680,856,2,275.63
376,0,2,275.61
11161,832,2,275.58
17839,270,2,275.56
250,211,3,275.5
525,1052,1,275.5
7863,887,1,275.5
9395,345,2,275.46
406,1353,1,275.42
5030,805,3,275.35
17515,1733,2,275.35
15110,659,3,275.34
16520,391,2,275.3
9234,605,3,275.21
1096,890,3,275.2
2731,1197,2,275.15
9276,339,2,275.12
2089,1089,2,275.09
18593,1279,4,275.03
5724,876,3,274.94
14796,499,2,274.92
7869,201,2,274.86
763,130,2,274.84
1015,1622,2,274.82
2542,1651,3,274.8
19546,708,2,274.73
15603,415,2,274.7
15129,126,2,274.68
35,134,3,274.67
15683,475,2,274.6
7347,172,1,274.53
8853,774,1,274.46
18231,1854,1,274.45
1057,1371,2,274.41
15100,101,3,274.39
13817,946,2,274.35
718,517,3,274.31
6067,764,2,274.3
12136,839,4,274.28
3201,43,2,274.27
16893,57,4,274.25
6707,236,4,274.23
1927,1847,2,274.21
19984,285,1,274.19
16449,1648,1,274.17
11850,129,2,274.15
12332,304,1,274.13
4729,771,3,274.13
311,1023,2,274.1
2460,120,5,274.07
14049,430,4,274.07
15920,839,2,273.95
12790,432,2,273.9
15501,948,2,273.88
5131,1533,1,273.7
16919,1067,4,273.68
5580,525,2,273.56
12812,549,4,273.5
14617,357,2,273.49
15639,803,3,273.48
3219,572,3,273.47
11702,426,3,273.31
13325,274,3,273.29
347,2045,1,273.26
361,1951,2,273.24
11050,121,2,273.2
1373,1641,3,273.15
18978,592,2,273.15
4360,382,2,273.11
4473,872,1,273.09
1876,1302,2,273.06
7849,168,4,272.99
10567,143,2,272.96
12584,736,1,272.9
2695,73,4,272.89
1728,542,3,272.85
555,137,3,272.83
10721,750,4,272.82
17383,351,3,272.8
4558,865,2,272.78
17202,87,1,272.75
18307,855,3,272.73
11417,23,1,272.63
11595,1176,2,272.53
7651,2044,1,272.52
14879,227,3,272.51
4633,78,2,272.43
9536,1384,2,272.38
19196,1172,2,272.38
9102,1540,2,272.34
2426,74,1,272.32
86,1225,1,272.31
17529,1381,2,272.31
16170,718,2,272.28
16007,661,2,272.27
16744,646,2,272.26
1042,234,3,272.21
17301,164,1,272.2
2892,491,1,272.19
12245,357,2,272.17
19054,449,2,272.14
19239,1511,1,272.09
18437,1921,1,272.08
5849,182,2,272.07
19091,1157,3,272.06
9045,56,3,272.01
2482,161,2,271.98
17279,263,1,271.95
8886,309,3,271.9
11925,66,3,271.88
10703,1723,1,271.8
18589,688,2,271.71
7175,665,2,271.6
15408,898,1,271.57
1119,723,3,271.51
9785,148,3,271.3
4887,209,3,271.18
1073,408,1,271.17
7941,475,2,271.13
15642,138,4,271.08
431,151,2,271.08
1519,623,2,271.08
10629,1845,2,271.07
19235,607,2,270.86
10457,443,4,270.78
4976,1100,1,270.76
9753,200,3,270.74
5441,427,2,270.7
16001,530,2,270.69
2405,180,2,270.67
4242,296,3,270.67
17002,1206,3,270.66
3518,306,2,270.64
13177,1084,1,270.57
16583,1290,1,270.55
11303,847,1,270.51
12305,235,2,270.51
2753,294,3,270.51
5110,0,1,270.45
9596,997,2,270.45
5651,241,3,270.44
12659,345,4,270.39
18320,784,2,270.33
19368,189,3,270.33
3481,1431,1,270.27
14860,1148,1,270.22
9578,68,3,270.16
4243,28,4,270.12
18941,7,2,270.11
8375,268,2,270.1
7782,1346,2,269.99
17752,521,1,269.97
