customer_id,last_order_time,recency_days,frequency,net_monetary,customer_net_profit,aov,r_score,f_score,m_score,rfm_code,segment
4710,2024-09-20 16:08:18,406,1,136.09,43.95,136.090000,4,1,2,412,New / Promising
4714,2022-09-13 04:40:32,1144,1,178.35,67.98,178.350000,2,1,3,213,Dormant
4715,2022-11-07 23:58:28,1089,2,167.55,50.83,83.775000,2,2,3,223,Dormant
4717,2025-05-15 15:38:45,169,3,280.36,120.32,93.453333,5,3,4,534,Established / Mid-value
4719,2024-05-23 19:11:20,526,1,78.00,11.39,78.000000,3,1,2,312,Established / Mid-value
4720,2025-01-23 10:10:55,281,2,85.69,22.48,42.845000,4,2,2,422,New / Promising
4721,2024-08-18 02:20:21,439,2,220.62,62.18,110.310000,4,2,3,423,New / Promising
4722,2024-11-20 10:14:27,345,4,402.09,132.24,100.522500,4,4,4,444,Champions
4723,2020-02-21 10:53:02,2079,1,165.74,66.51,165.740000,1,1,3,113,Dormant
4724,2023-01-17 12:07:19,1018,1,203.61,63.42,203.610000,2,1,3,213,Dormant
4725,2024-08-18 14:35:06,439,1,28.73,3.98,28.730000,4,1,1,411,New / Promising
4726,2025-10-19 13:09:02,12,5,745.12,195.48,149.024000,5,5,5,555,Champions
4727,2025-04-27 17:33:04,187,4,271.55,99.05,67.887500,5,4,4,544,Champions
4728,2024-06-20 16:02:50,498,2,172.60,27.37,86.300000,3,2,3,323,Established / Mid-value
4729,2023-09-21 03:33:02,771,3,233.67,76.07,77.890000,3,3,3,333,Established / Mid-value
4730,2025-05-26 01:12:50,158,4,949.78,326.84,237.445000,5,4,5,545,Champions
4732,2024-07-22 05:36:12,466,3,225.12,75.73,75.040000,4,3,3,433,Established / Mid-value
4733,2024-10-25 07:59:39,371,1,113.32,47.23,113.320000,4,1,2,412,New / Promising
4735,2025-06-16 02:23:19,137,3,782.83,124.45,260.943333,5,3,5,535,Established / Mid-value
4736,2023-05-28 08:44:28,887,1,24.73,2.61,24.730000,2,1,1,211,Dormant
4737,2021-09-12 00:28:26,1510,1,131.00,15.47,131.000000,1,1,2,112,Dormant
4738,2025-10-22 10:07:08,9,3,104.97,25.90,34.990000,5,3,2,532,Established / Mid-value
4739,2025-07-22 10:39:35,101,2,87.75,32.15,43.875000,5,2,2,522,New / Promising
4740,2025-06-05 07:59:04,148,3,576.11,163.23,192.036667,5,3,5,535,Established / Mid-value
4741,2023-04-21 17:42:59,924,2,95.02,30.88,47.510000,2,2,2,222,Dormant
4742,2025-03-29 22:49:41,216,3,238.93,68.50,79.643333,5,3,3,533,Established / Mid-value
4743,2024-08-22 18:36:40,435,2,268.09,23.79,134.045000,4,2,4,424,New / Promising
4744,2023-04-01 10:02:53,944,3,192.91,72.77,64.303333,2,3,3,233,Established / Mid-value
4745,2022-09-20 21:15:36,1137,1,63.56,1.28,63.560000,2,1,1,211,Dormant
4746,2022-04-24 09:39:01,1286,1,53.96,26.31,53.960000,2,1,1,211,Dormant
4748,2025-06-25 11:55:46,128,2,140.52,37.39,70.260000,5,2,2,522,New / Promising
4749,2023-06-20 16:29:58,864,3,1058.53,430.05,352.843333,2,3,5,235,High-value at Risk
4750,2021-10-21 14:10:20,1471,1,73.44,23.94,73.440000,1,1,1,111,Dormant
4751,2025-04-13 10:00:10,201,2,506.19,134.87,253.095000,5,2,5,525,New / Promising
4752,2025-10-23 14:17:12,8,2,364.67,133.49,182.335000,5,2,4,524,New / Promising
4753,2023-02-04 14:23:29,1000,3,236.75,66.77,78.916667,2,3,3,233,Established / Mid-value
4754,2022-06-05 03:11:14,1244,2,133.17,39.39,66.585000,2,2,2,222,Dormant
4757,2021-10-28 04:25:02,1464,4,312.53,135.46,78.132500,1,4,4,144,High-value at Risk
4758,2020-12-05 12:30:26,1791,2,202.44,50.97,101.220000,1,2,3,123,Dormant
4760,2024-07-10 12:54:45,478,3,206.66,74.26,68.886667,4,3,3,433,Established / Mid-value
4762,2022-07-22 16:25:05,1197,1,28.59,12.44,28.590000,2,1,1,211,Dormant
4763,2025-05-03 23:53:08,181,3,171.74,57.11,57.246667,5,3,3,533,Established / Mid-value
4764,2025-07-18 10:02:23,105,2,170.53,38.49,85.265000,5,2,3,523,New / Promising
4765,2024-06-09 19:48:35,509,3,214.74,34.91,71.580000,3,3,3,333,Established / Mid-value
4766,2020-05-01 01:43:52,2009,1,103.64,38.64,103.640000,1,1,2,112,Dormant
4767,2023-09-26 20:54:19,766,3,206.74,64.89,68.913333,3,3,3,333,Established / Mid-value
4768,2020-05-30 22:33:34,1980,2,35.78,11.42,17.890000,1,2,1,121,Dormant
4769,2020-10-06 12:16:34,1851,1,97.33,39.40,97.330000,1,1,2,112,Dormant
4770,2025-03-11 01:38:21,234,2,555.49,193.95,277.745000,4,2,5,425,New / Promising
4771,2022-08-24 23:19:33,1164,1,192.69,74.56,192.690000,2,1,3,213,Dormant
4772,2023-04-25 19:46:22,920,4,809.96,316.79,202.490000,2,4,5,245,High-value at Risk
4773,2021-08-13 08:07:03,1540,1,172.55,47.22,172.550000,1,1,3,113,Dormant
4774,2025-05-21 05:42:54,163,4,252.39,84.60,63.097500,5,4,3,543,Loyal
4775,2022-03-20 15:02:37,1321,2,368.14,80.23,184.070000,2,2,4,224,High-value at Risk
4776,2025-10-07 15:56:23,24,1,262.57,71.47,262.570000,5,1,4,514,New / Promising
4777,2021-04-27 04:11:41,1648,1,83.09,19.50,83.090000,1,1,2,112,Dormant
4778,2021-08-27 00:58:14,1526,2,228.18,72.29,114.090000,1,2,3,123,Dormant
4779,2025-08-07 07:29:33,85,3,616.38,174.97,205.460000,5,3,5,535,Established / Mid-value
4780,2022-02-21 19:21:24,1348,1,30.89,9.39,30.890000,1,1,1,111,Dormant
4782,2024-07-10 15:51:53,478,3,526.70,148.87,175.566667,4,3,5,435,Established / Mid-value
4783,2021-07-28 21:42:44,1556,1,188.07,50.90,188.070000,1,1,3,113,Dormant
4784,2022-01-01 13:03:02,1399,2,223.64,28.24,111.820000,1,2,3,123,Dormant
4786,2024-04-11 17:46:16,568,1,11.22,3.12,11.220000,3,1,1,311,Established / Mid-value
4787,2022-06-10 23:23:50,1239,2,128.18,47.06,64.090000,2,2,2,222,Dormant
4788,2025-01-05 07:02:23,299,1,501.65,180.87,501.650000,4,1,5,415,New / Promising
4790,2025-07-01 01:46:26,122,4,564.33,116.60,141.082500,5,4,5,545,Champions
4791,2024-10-11 02:41:10,385,3,1142.50,454.37,380.833333,4,3,5,435,Established / Mid-value
4792,2025-07-25 11:35:44,98,1,201.78,70.01,201.780000,5,1,3,513,New / Promising
4793,2025-05-04 18:52:22,180,1,544.54,152.87,544.540000,5,1,5,515,New / Promising
4794,2025-08-28 19:44:31,64,3,516.44,173.01,172.146667,5,3,5,535,Established / Mid-value
4795,2025-10-21 14:09:18,10,6,593.74,189.20,98.956667,5,5,5,555,Champions
4796,2021-05-02 12:48:56,1643,3,546.35,93.03,182.116667,1,3,5,135,High-value at Risk
4799,2023-08-03 15:05:10,820,3,423.90,169.85,141.300000,3,3,4,334,Established / Mid-value
4800,2025-07-04 04:49:04,119,5,850.49,325.24,170.098000,5,5,5,555,Champions
4801,2025-08-10 01:43:17,82,1,236.52,96.68,236.520000,5,1,3,513,New / Promising
4802,2024-02-21 03:30:35,618,2,123.94,46.14,61.970000,3,2,2,322,Established / Mid-value
4803,2022-07-01 09:36:21,1218,4,391.60,128.43,97.900000,2,4,4,244,High-value at Risk
4806,2025-01-28 13:34:35,276,1,41.67,17.27,41.670000,4,1,1,411,New / Promising
4807,2023-09-13 12:55:21,779,1,25.74,5.08,25.740000,3,1,1,311,Established / Mid-value
4808,2020-10-25 05:07:34,1832,1,141.18,57.56,141.180000,1,1,2,112,Dormant
4809,2024-06-13 09:35:58,505,3,717.41,272.68,239.136667,3,3,5,335,Established / Mid-value
4810,2025-01-23 12:28:22,281,4,382.01,100.33,95.502500,4,4,4,444,Champions
4811,2022-05-19 03:51:45,1261,2,178.17,52.70,89.085000,2,2,3,223,Dormant
4812,2024-08-14 18:49:15,443,4,217.16,80.62,54.290000,4,4,3,443,Loyal
4813,2022-08-17 19:42:56,1171,2,32.06,6.35,16.030000,2,2,1,221,Dormant
4814,2025-04-29 17:28:30,185,4,213.63,63.31,53.407500,5,4,3,543,Loyal
4815,2024-02-08 04:59:45,631,1,102.13,31.58,102.130000,3,1,2,312,Established / Mid-value
4818,2025-01-25 15:00:08,279,2,272.61,105.41,136.305000,4,2,4,424,New / Promising
4819,2021-05-24 01:08:41,1621,1,151.66,45.58,151.660000,1,1,3,113,Dormant
4820,2023-06-11 04:08:56,873,3,318.01,69.57,106.003333,2,3,4,234,High-value at Risk
4821,2024-09-20 15:10:28,406,1,34.62,3.71,34.620000,4,1,1,411,New / Promising
4822,2025-04-24 15:05:59,190,4,496.08,157.37,124.020000,5,4,5,545,Champions
4824,2025-01-29 11:28:22,275,4,444.04,141.34,111.010000,4,4,5,445,Champions
4825,2025-01-16 23:40:05,288,3,127.63,32.27,42.543333,4,3,2,432,Established / Mid-value
4827,2023-12-16 16:42:42,685,1,12.44,4.09,12.440000,3,1,1,311,Established / Mid-value
4828,2022-07-17 13:38:05,1202,2,140.65,41.03,70.325000,2,2,2,222,Dormant
4829,2023-12-29 18:41:39,672,2,690.37,181.68,345.185000,3,2,5,325,Established / Mid-value
4831,2025-10-24 08:54:16,7,2,430.64,68.79,215.320000,5,2,5,525,New / Promising
4833,2024-10-03 12:02:21,393,2,199.78,69.02,99.890000,4,2,3,423,New / Promising
4834,2024-09-19 16:35:23,407,1,38.63,7.97,38.630000,4,1,1,411,New / Promising
4836,2024-02-11 16:00:03,628,2,226.11,64.96,113.055000,3,2,3,323,Established / Mid-value
4837,2022-04-16 00:36:58,1294,1,91.12,33.47,91.120000,2,1,2,212,Dormant
4838,2025-03-11 16:55:08,234,3,201.88,60.07,67.293333,4,3,3,433,Established / Mid-value
4839,2023-04-08 09:50:25,937,3,561.05,153.09,187.016667,2,3,5,235,High-value at Risk
4840,2023-06-04 07:42:58,880,2,801.09,172.83,400.545000,2,2,5,225,High-value at Risk
4841,2024-05-30 08:43:29,519,1,180.78,47.32,180.780000,3,1,3,313,Established / Mid-value
4842,2025-08-15 17:05:05,77,3,717.29,252.63,239.096667,5,3,5,535,Established / Mid-value
4843,2022-12-21 03:01:18,1045,1,49.02,18.39,49.020000,2,1,1,211,Dormant
4845,2025-04-14 17:35:37,200,1,12.09,4.48,12.090000,5,1,1,511,New / Promising
4847,2022-03-20 04:39:48,1321,2,522.18,126.44,261.090000,2,2,5,225,High-value at Risk
4848,2020-05-25 23:50:39,1985,1,44.98,1.91,44.980000,1,1,1,111,Dormant
4849,2022-11-02 15:38:00,1094,1,41.50,13.60,41.500000,2,1,1,211,Dormant
4850,2022-08-28 12:17:40,1160,2,413.88,77.93,206.940000,2,2,4,224,High-value at Risk
4852,2021-07-20 12:12:39,1564,1,479.80,165.15,479.800000,1,1,5,115,High-value at Risk
4853,2025-10-29 07:25:24,2,3,383.42,59.25,127.806667,5,3,4,534,Established / Mid-value
4854,2022-08-22 07:04:29,1166,1,49.05,8.23,49.050000,2,1,1,211,Dormant
4855,2021-12-06 09:56:19,1425,2,647.81,214.07,323.905000,1,2,5,125,High-value at Risk
4856,2025-09-22 00:55:01,39,4,623.47,174.09,155.867500,5,4,5,545,Champions
4857,2025-06-18 15:51:28,135,2,40.74,18.63,20.370000,5,2,1,521,New / Promising
4858,2024-06-08 15:10:06,510,3,289.85,112.57,96.616667,3,3,4,334,Established / Mid-value
4859,2024-05-20 17:37:19,529,2,321.09,60.03,160.545000,3,2,4,324,Established / Mid-value
4860,2024-09-20 19:37:24,406,1,10.38,0.82,10.380000,4,1,1,411,New / Promising
4862,2025-08-30 22:04:27,62,3,96.01,14.40,32.003333,5,3,2,532,Established / Mid-value
4863,2022-11-20 16:23:59,1076,1,23.62,4.16,23.620000,2,1,1,211,Dormant
4866,2024-12-03 04:18:49,332,5,665.41,182.36,133.082000,4,5,5,455,Champions
4867,2025-04-28 11:39:53,186,4,496.50,130.57,124.125000,5,4,5,545,Champions
4868,2025-01-09 03:46:08,295,1,367.40,100.38,367.400000,4,1,4,414,New / Promising
4869,2022-02-28 02:05:45,1341,1,71.35,30.52,71.350000,1,1,1,111,Dormant
4871,2021-06-03 08:51:21,1611,1,208.56,68.43,208.560000,1,1,3,113,Dormant
4872,2025-01-01 05:44:10,303,1,21.90,7.37,21.900000,4,1,1,411,New / Promising
4873,2023-01-28 17:36:36,1007,2,458.37,90.37,229.185000,2,2,5,225,High-value at Risk
4874,2024-08-12 01:34:07,445,1,38.88,14.63,38.880000,4,1,1,411,New / Promising
4878,2023-09-07 13:24:35,785,1,12.41,2.78,12.410000,3,1,1,311,Established / Mid-value
4880,2022-03-02 10:54:27,1339,1,170.09,72.00,170.090000,1,1,3,113,Dormant
4881,2024-06-07 01:52:05,511,2,64.76,16.46,32.380000,3,2,1,321,Established / Mid-value
4882,2024-08-09 22:05:28,448,3,607.11,110.13,202.370000,4,3,5,435,Established / Mid-value
4883,2021-09-04 01:57:27,1518,1,98.83,25.09,98.830000,1,1,2,112,Dormant
4884,2024-10-08 23:53:37,388,3,184.46,75.99,61.486667,4,3,3,433,Established / Mid-value
4886,2024-09-25 12:37:54,401,1,113.81,32.08,113.810000,4,1,2,412,New / Promising
4887,2025-04-05 03:12:10,209,3,260.69,97.18,86.896667,5,3,4,534,Established / Mid-value
4888,2025-02-07 14:58:36,266,4,437.56,100.11,109.390000,4,4,5,445,Champions
4890,2025-06-14 14:23:47,139,4,646.28,249.45,161.570000,5,4,5,545,Champions
4891,2022-01-17 08:27:29,1383,1,221.34,41.28,221.340000,1,1,3,113,Dormant
4892,2024-11-08 19:47:43,357,2,287.72,103.93,143.860000,4,2,4,424,New / Promising
4893,2022-02-17 03:12:07,1352,2,162.73,61.45,81.365000,1,2,3,123,Dormant
4894,2023-10-30 07:07:21,732,1,4.73,0.86,4.730000,3,1,1,311,Established / Mid-value
4895,2023-03-17 08:22:46,959,2,250.18,91.00,125.090000,2,2,3,223,Dormant
4897,2021-01-12 07:11:47,1753,1,144.75,27.57,144.750000,1,1,2,112,Dormant
4898,2025-04-29 08:27:36,185,3,145.21,41.74,48.403333,5,3,2,532,Established / Mid-value
4899,2021-12-17 16:34:26,1414,2,192.77,61.32,96.385000,1,2,3,123,Dormant
4900,2022-02-02 05:39:11,1367,4,1815.04,378.59,453.760000,1,4,5,145,High-value at Risk
4901,2025-03-06 03:13:49,239,2,462.63,59.61,231.315000,4,2,5,425,New / Promising
4904,2024-07-11 15:09:00,477,1,130.26,19.81,130.260000,4,1,2,412,New / Promising
4905,2021-09-13 01:31:44,1509,1,146.03,20.65,146.030000,1,1,2,112,Dormant
4906,2023-10-11 17:06:32,751,1,186.18,38.18,186.180000,3,1,3,313,Established / Mid-value
4907,2023-10-29 03:37:46,733,3,352.71,110.89,117.570000,3,3,4,334,Established / Mid-value
4908,2025-06-24 21:18:02,129,3,140.68,41.94,46.893333,5,3,2,532,Established / Mid-value
4910,2023-06-10 08:16:31,874,1,118.78,28.68,118.780000,2,1,2,212,Dormant
4911,2020-09-18 14:35:25,1869,1,124.88,48.00,124.880000,1,1,2,112,Dormant
4912,2021-03-30 13:58:09,1676,1,143.62,43.13,143.620000,1,1,2,112,Dormant
4913,2023-10-23 02:37:07,739,1,111.49,31.33,111.490000,3,1,2,312,Established / Mid-value
4914,2024-08-11 06:33:56,446,2,430.76,192.28,215.380000,4,2,5,425,New / Promising
4915,2023-03-06 21:43:34,970,2,206.24,57.06,103.120000,2,2,3,223,Dormant
4916,2020-06-17 04:57:44,1962,2,38.10,14.21,19.050000,1,2,1,121,Dormant
4920,2023-05-07 00:40:42,908,1,173.78,34.68,173.780000,2,1,3,213,Dormant
4922,2022-08-16 09:49:56,1172,1,656.73,245.55,656.730000,2,1,5,215,High-value at Risk
4924,2023-10-12 02:04:42,750,1,33.14,10.18,33.140000,3,1,1,311,Established / Mid-value
4925,2022-10-13 18:31:33,1114,1,305.26,92.41,305.260000,2,1,4,214,High-value at Risk
4926,2023-11-26 20:02:58,705,2,175.64,37.69,87.820000,3,2,3,323,Established / Mid-value
4927,2025-05-20 22:00:45,164,3,210.61,52.33,70.203333,5,3,3,533,Established / Mid-value
4929,2023-03-09 20:20:34,967,1,45.31,10.85,45.310000,2,1,1,211,Dormant
4931,2024-09-04 04:57:57,422,2,265.28,62.86,132.640000,4,2,4,424,New / Promising
4932,2025-05-28 22:33:19,156,3,237.24,61.14,79.080000,5,3,3,533,Established / Mid-value
4933,2025-02-18 16:55:37,255,5,856.77,246.35,171.354000,4,5,5,455,Champions
4934,2022-12-24 02:56:59,1042,2,812.19,319.57,406.095000,2,2,5,225,High-value at Risk
4935,2023-02-07 21:38:57,997,2,331.42,55.14,165.710000,2,2,4,224,High-value at Risk
4936,2025-08-27 09:57:22,65,2,711.59,160.07,355.795000,5,2,5,525,New / Promising
4938,2023-02-26 17:54:21,978,1,123.94,31.51,123.940000,2,1,2,212,Dormant
4939,2024-04-24 17:59:27,555,3,343.66,116.14,114.553333,3,3,4,334,Established / Mid-value
4940,2021-05-23 18:57:22,1622,3,646.09,181.92,215.363333,1,3,5,135,High-value at Risk
4941,2021-04-25 08:57:46,1650,2,535.67,171.42,267.835000,1,2,5,125,High-value at Risk
4942,2023-11-26 22:31:54,705,2,182.92,80.85,91.460000,3,2,3,323,Established / Mid-value
4943,2022-04-26 04:12:19,1284,2,100.83,40.87,50.415000,2,2,2,222,Dormant
4944,2025-10-04 22:52:01,27,1,35.02,10.46,35.020000,5,1,1,511,New / Promising
4946,2020-04-29 09:39:11,2011,1,81.10,3.83,81.100000,1,1,2,112,Dormant
4947,2022-05-06 10:44:44,1274,2,85.01,26.36,42.505000,2,2,2,222,Dormant
4948,2024-09-16 01:08:54,410,1,104.60,36.38,104.600000,4,1,2,412,New / Promising
4949,2021-03-10 13:41:59,1696,1,28.89,10.21,28.890000,1,1,1,111,Dormant
4950,2024-08-18 15:21:32,439,4,846.21,327.51,211.552500,4,4,5,445,Champions
4951,2022-09-27 09:45:10,1130,2,385.51,93.36,192.755000,2,2,4,224,High-value at Risk
4952,2023-11-11 00:36:58,720,2,114.64,38.91,57.320000,3,2,2,322,Established / Mid-value
4953,2024-06-07 16:08:46,511,2,409.30,71.82,204.650000,3,2,4,324,Established / Mid-value
4954,2025-01-21 04:37:50,283,1,42.86,15.49,42.860000,4,1,1,411,New / Promising
4955,2020-06-20 18:09:55,1959,1,160.12,47.63,160.120000,1,1,3,113,Dormant
4956,2024-12-19 04:15:42,316,1,97.37,25.00,97.370000,4,1,2,412,New / Promising
4957,2023-04-12 02:02:05,933,1,91.41,22.15,91.410000,2,1,2,212,Dormant
4958,2024-02-04 03:58:49,635,1,14.84,2.10,14.840000,3,1,1,311,Established / Mid-value
4959,2025-05-07 05:50:14,177,4,1226.30,445.34,306.575000,5,4,5,545,Champions
4960,2023-03-31 19:13:45,945,4,419.30,135.73,104.825000,2,4,4,244,High-value at Risk
4962,2022-07-13 16:32:21,1206,1,14.02,1.28,14.020000,2,1,1,211,Dormant
4963,2025-06-20 19:28:32,133,6,481.67,150.19,80.278333,5,5,5,555,Champions
4964,2025-07-04 03:43:17,119,3,158.28,50.00,52.760000,5,3,3,533,Established / Mid-value
4965,2024-06-25 17:08:01,493,3,516.41,170.85,172.136667,3,3,5,335,Established / Mid-value
4966,2023-07-29 10:04:46,825,2,115.24,36.13,57.620000,3,2,2,322,Established / Mid-value
4968,2022-07-10 21:51:42,1209,2,262.99,33.43,131.495000,2,2,4,224,High-value at Risk
4969,2025-07-12 11:56:45,111,3,119.16,28.71,39.720000,5,3,2,532,Established / Mid-value
4970,2025-09-28 22:14:30,33,2,177.86,77.01,88.930000,5,2,3,523,New / Promising
4971,2025-09-24 02:30:18,37,2,123.26,20.25,61.630000,5,2,2,522,New / Promising
4972,2025-05-17 11:42:56,167,2,107.22,12.50,53.610000,5,2,2,522,New / Promising
4973,2021-05-15 00:05:50,1630,2,313.82,79.31,156.910000,1,2,4,124,High-value at Risk
4974,2024-12-04 23:11:21,331,3,311.65,104.86,103.883333,4,3,4,434,Established / Mid-value
4975,2023-02-13 18:44:24,991,3,364.67,92.97,121.556667,2,3,4,234,High-value at Risk
4976,2022-10-27 07:19:24,1100,1,270.76,103.17,270.760000,2,1,4,214,High-value at Risk
4977,2024-04-03 10:42:38,576,2,325.93,65.36,162.965000,3,2,4,324,Established / Mid-value
4978,2020-06-06 18:29:42,1973,2,265.22,110.45,132.610000,1,2,4,124,High-value at Risk
4981,2021-12-20 13:41:46,1411,2,291.26,88.78,145.630000,1,2,4,124,High-value at Risk
4982,2022-10-03 09:20:52,1124,1,269.73,76.99,269.730000,2,1,4,214,High-value at Risk
4983,2023-01-18 03:49:39,1017,6,1042.86,367.94,173.810000,2,5,5,255,High-value at Risk
4984,2022-08-03 19:50:45,1185,1,75.86,18.15,75.860000,2,1,2,212,Dormant
4985,2022-04-17 21:38:53,1293,1,504.18,171.83,504.180000,2,1,5,215,High-value at Risk
4986,2023-04-05 01:54:04,940,1,495.58,189.82,495.580000,2,1,5,215,High-value at Risk
4987,2021-11-20 10:05:59,1441,2,191.17,29.83,95.585000,1,2,3,123,Dormant
4988,2025-10-24 04:42:28,7,2,274.31,83.14,137.155000,5,2,4,524,New / Promising
4989,2022-08-12 11:44:56,1176,1,72.63,29.83,72.630000,2,1,1,211,Dormant
4990,2022-01-16 00:49:14,1384,2,613.76,225.87,306.880000,1,2,5,125,High-value at Risk
4991,2021-08-27 20:32:47,1526,1,113.27,38.88,113.270000,1,1,2,112,Dormant
4993,2021-02-12 14:16:27,1722,3,329.50,84.74,109.833333,1,3,4,134,High-value at Risk
4994,2025-05-29 13:44:55,155,5,679.60,227.47,135.920000,5,5,5,555,Champions
4995,2023-09-27 18:54:20,765,1,97.38,47.29,97.380000,3,1,2,312,Established / Mid-value
4996,2025-08-02 07:45:53,90,1,161.20,60.22,161.200000,5,1,3,513,New / Promising
4997,2021-08-29 04:48:29,1524,1,14.52,4.58,14.520000,1,1,1,111,Dormant
4998,2023-09-17 11:17:06,775,1,129.37,55.65,129.370000,3,1,2,312,Established / Mid-value
4999,2025-08-01 15:31:55,91,1,321.96,103.62,321.960000,5,1,4,514,New / Promising
5001,2025-08-12 15:25:44,80,2,148.34,56.20,74.170000,5,2,2,522,New / Promising
5002,2023-05-15 01:34:58,900,2,325.37,118.72,162.685000,2,2,4,224,High-value at Risk
5003,2024-06-14 23:05:42,504,1,257.35,50.32,257.350000,3,1,4,314,Established / Mid-value
5004,2021-02-12 11:58:06,1722,1,103.38,24.49,103.380000,1,1,2,112,Dormant
5005,2022-08-26 18:06:54,1162,1,122.42,45.04,122.420000,2,1,2,212,Dormant
5006,2022-08-17 13:14:15,1171,2,271.00,32.33,135.500000,2,2,4,224,High-value at Risk
5008,2023-09-19 02:06:14,773,2,54.25,15.29,27.125000,3,2,1,321,Established / Mid-value
5009,2024-06-27 08:53:11,491,1,104.91,45.37,104.910000,3,1,2,312,Established / Mid-value
5010,2025-08-15 07:35:33,77,2,659.31,221.23,329.655000,5,2,5,525,New / Promising
5012,2025-07-04 08:38:36,119,3,189.02,44.80,63.006667,5,3,3,533,Established / Mid-value
5013,2023-01-23 14:11:55,1012,1,28.65,8.41,28.650000,2,1,1,211,Dormant
5014,2024-10-21 23:46:28,375,2,458.47,170.56,229.235000,4,2,5,425,New / Promising
5015,2025-07-10 03:22:35,113,3,555.19,212.75,185.063333,5,3,5,535,Established / Mid-value
5016,2024-05-30 17:22:41,519,1,303.61,77.37,303.610000,3,1,4,314,Established / Mid-value
5017,2024-01-18 09:42:59,652,1,42.36,12.78,42.360000,3,1,1,311,Established / Mid-value
5018,2024-02-14 19:59:07,625,3,118.66,38.97,39.553333,3,3,2,332,Established / Mid-value
5021,2021-04-18 06:34:59,1657,1,283.94,33.90,283.940000,1,1,4,114,High-value at Risk
5022,2024-11-02 14:55:54,363,1,297.88,102.12,297.880000,4,1,4,414,New / Promising
5023,2024-12-25 00:38:49,310,3,220.10,58.87,73.366667,4,3,3,433,Established / Mid-value
5025,2022-08-14 07:22:41,1174,1,97.42,21.23,97.420000,2,1,2,212,Dormant
5026,2022-06-17 09:18:39,1232,3,67.75,7.78,22.583333,2,3,1,231,Established / Mid-value
5028,2025-08-19 06:11:32,73,2,45.62,12.28,22.810000,5,2,1,521,New / Promising
5029,2025-03-14 00:04:51,231,3,633.90,193.97,211.300000,4,3,5,435,Established / Mid-value
5030,2023-08-18 07:15:20,805,3,275.35,111.70,91.783333,3,3,4,334,Established / Mid-value
5031,2021-10-22 10:15:42,1470,1,38.40,17.13,38.400000,1,1,1,111,Dormant
5032,2024-01-04 20:54:42,666,3,391.29,137.69,130.430000,3,3,4,334,Established / Mid-value
5034,2020-12-01 23:19:45,1795,1,37.18,11.27,37.180000,1,1,1,111,Dormant
5035,2025-07-30 10:37:52,93,3,249.26,75.61,83.086667,5,3,3,533,Established / Mid-value
